#{"t_start": 1762492845.3286524, "env_id": "None"}
r,l,t
-6.85525,18,155.203877
-5.553541,17,155.26075
-4.395204,17,155.318124
-5.066433,17,155.375585
-4.500487,17,155.432952
-5.559439,17,155.490038
-4.484138,17,155.548203
-5.110657,17,155.605077
-6.230162,17,156.002805
-6.424717,17,156.060859
-5.439245,17,156.119802
-5.003265,17,156.178371
-4.89483,17,156.236909
-4.426983,17,156.295435
-4.809737,17,156.353611
-4.860845,17,156.411965
-4.710421,17,156.470373
-4.516852,17,156.528711
-4.506162,17,156.586727
-5.602369,17,156.643924
-4.522375,17,156.70186
-4.860946,17,156.759348
-4.634296,17,156.81639
-4.81926,17,156.874132
-4.601535,17,156.931925
-4.577948,17,156.989518
-8.341339,18,157.050464
-4.491341,17,157.109303
-5.823745,17,157.167119
-6.804414,17,157.224461
-6.21886,17,157.282568
-4.345354,17,157.340623
-5.011084,17,157.3991
-8.450914,18,157.46071
-5.037007,17,157.519581
-6.684943,18,157.58167
-5.784251,18,157.643361
-4.459978,17,157.701828
-4.519993,17,157.760642
-4.614447,17,157.819461
-5.67093,17,157.879453
-4.78149,17,157.938582
-4.96533,17,157.997724
-4.719326,17,158.056521
-5.581253,17,158.457368
-8.321972,18,158.520088
-4.926926,17,158.579489
-6.35924,17,159.762505
-7.228021,18,159.821192
-4.892622,17,159.876323
-7.191274,17,159.932578
-6.240402,17,159.995458
-5.83485,17,160.050642
-5.661018,17,160.106201
-4.711296,17,160.161385
-6.292751,17,160.2166
-6.20624,17,160.271496
-4.739446,17,160.326966
-4.203133,17,160.38241
-4.548577,17,160.437662
-4.412849,17,160.492372
-4.64248,17,160.547197
-6.921508,18,160.605648
-4.628942,17,160.660196
-4.584813,17,160.714529
-5.909036,17,160.768933
-4.986654,17,160.824614
-4.580367,17,160.880095
-6.228993,17,160.935435
-4.717388,17,160.990347
-4.474986,17,161.045151
-4.648049,17,161.098727
-4.934471,17,161.154019
-5.428509,17,161.208815
-7.053026,18,161.267096
-4.764128,17,161.322089
-6.054102,18,161.381291
-4.616278,17,161.436437
-4.86818,17,161.491939
-5.252625,17,161.547274
-4.512252,17,161.601842
-4.677033,17,161.983976
-4.355537,17,162.039139
-4.465887,17,162.09405
-4.984884,17,162.149106
-5.390799,17,162.204264
-5.721296,17,162.25955
-7.582977,18,162.317523
-4.532128,17,162.372938
-4.566162,17,162.427608
-5.905039,17,162.482252
-4.795217,17,162.537073
-6.081957,18,162.594552
-4.967985,17,162.648878
-4.562373,17,162.703396
-6.58162,18,162.760457
-4.941959,17,162.814297
-4.816465,17,162.869461
-4.419479,17,162.925702
-4.454587,17,162.981285
-5.221139,17,163.037185
-4.698125,17,163.092646
-6.251217,17,163.148768
-4.629321,17,163.204071
-4.334974,17,163.259682
-6.007024,17,163.315635
-5.436529,17,163.371123
-4.440176,17,164.354148
-4.940349,17,164.412341
-4.583048,17,164.469507
-5.861553,17,164.525964
-5.505648,17,164.582676
-4.570815,17,164.6401
-4.661909,17,164.695891
-4.500231,17,164.751321
-6.915681,17,164.806861
-4.960922,17,164.863004
-4.855741,17,164.921641
-4.919966,17,165.423892
-4.511126,17,165.47763
-4.688331,17,165.531111
-5.289896,17,165.58513
-4.732499,17,165.639024
-4.935356,17,165.69352
-4.413711,17,165.748003
-5.100232,17,165.802955
-4.692417,17,165.857958
-5.287261,17,165.912786
-4.578573,17,165.969062
-6.020172,18,166.02635
-6.431324,18,166.08441
-4.504872,17,166.138977
-4.753459,17,166.193552
-4.430028,17,166.248244
-4.826748,17,166.301866
-7.78447,18,166.358751
-4.384836,17,166.413821
-5.024612,17,166.468651
-4.489975,17,166.523081
-4.719961,17,166.577663
-5.84787,18,166.634331
-4.73193,17,166.689503
-5.662942,17,166.74437
-5.125288,17,166.79946
-6.828173,18,166.857764
-4.797478,17,166.912745
-5.775605,17,166.967179
-6.463841,17,167.02069
-4.628387,17,167.075347
-5.373464,17,167.128732
-4.554459,17,167.181942
-4.77649,17,167.234797
-6.263371,17,167.287686
-4.447047,17,167.340437
-4.97614,17,167.711503
-5.994952,17,167.764931
-5.249378,17,167.818151
-5.217994,17,167.871107
-4.458907,17,167.924556
-5.044458,17,167.977433
-4.747992,17,168.030542
-5.538771,17,168.083414
-4.948705,17,168.136398
-4.608047,17,168.190579
-4.731878,17,168.243858
-7.096903,17,168.2968
-4.470936,17,168.349867
-4.308652,17,169.10619
-4.953624,17,169.160146
-6.171263,17,169.214158
-4.463922,17,169.267377
-4.491387,17,169.321941
-4.442765,17,169.37707
-4.672735,17,169.432451
-4.641049,17,169.487387
-4.572089,17,169.541528
-4.706988,17,169.595815
-4.830776,17,169.649413
-4.94634,17,169.703482
-4.086774,17,169.757302
-4.956294,17,169.811376
-4.894883,17,169.865272
-4.470917,17,169.919741
-6.359124,17,169.973821
-6.430719,17,170.028109
-4.998751,17,170.082453
-4.880855,17,170.136961
-4.450521,17,170.192263
-4.762325,17,170.246007
-6.311291,18,170.302796
-4.745058,17,170.356602
-4.825365,17,170.736024
-7.009838,17,170.7896
-5.845077,17,170.842779
-5.060873,17,170.897625
-4.738613,17,170.951762
-4.742055,17,171.005393
-4.66494,17,171.058494
-5.2523,17,171.111587
-5.657992,17,171.165609
-6.65196,18,171.223153
-5.733122,18,171.28028
-5.922164,17,171.334663
-4.897742,17,171.388845
-5.125307,18,171.446399
-4.487671,17,171.500317
-4.685734,17,171.554577
-4.72274,17,171.607538
-5.020796,17,171.661106
-5.422947,17,171.716318
-4.472743,17,171.771548
-7.674891,18,171.832395
-4.764369,17,171.888411
-4.568572,17,171.943534
-6.557009,18,172.002856
-6.972424,18,172.063721
-4.682104,17,172.12283
-4.755621,17,172.186521
-4.726308,17,172.246715
-4.646119,17,172.306965
-4.921405,17,172.366433
-4.900499,17,172.419405
-4.917947,17,172.471707
-6.352699,17,172.524852
-4.36817,17,172.577837
-4.69259,17,172.63178
-4.758016,17,173.40632
-4.948958,17,173.796651
-4.79709,17,173.853814
-4.967902,17,173.911106
-5.880121,17,173.969179
-5.188526,17,174.027764
-4.563898,17,174.086447
-4.345475,17,174.144019
-4.784601,17,174.202344
-4.755095,17,174.259826
-4.428127,17,174.31779
-5.545659,17,174.375278
-4.3982,17,174.433417
-4.620971,17,174.490488
-4.338575,17,174.548422
-4.890462,17,174.605212
-5.020067,17,174.662373
-4.683212,17,174.719476
-4.341725,17,174.775882
-4.873896,17,174.832664
-6.159292,17,174.889709
-4.242759,17,174.946558
-4.595966,17,175.003405
-4.906188,17,175.06109
-5.314902,17,175.11897
-4.471646,17,175.180559
-4.855309,17,175.242321
-5.142959,17,175.301691
-5.125064,17,175.36094
-4.865546,17,175.421543
-4.904543,17,175.479584
-4.98779,17,175.537773
-4.669471,17,175.595956
-4.627558,17,175.654163
-5.444532,17,175.712308
-4.69483,17,175.770092
-4.467919,17,175.827232
-7.006969,17,175.883908
-4.713754,17,176.26827
-4.595925,17,176.323722
-5.189649,17,176.379251
-4.402977,17,176.434647
-4.671282,17,176.489783
-4.447791,17,176.545194
-6.248425,18,176.603534
-4.710781,17,176.658772
-5.949163,17,176.715355
-4.103445,17,176.771661
-5.567259,17,176.827369
-6.644886,17,176.882985
-6.259399,17,176.938491
-5.306362,17,176.994257
-4.770771,17,177.050475
-4.888213,17,177.106333
-5.457986,17,177.162002
-4.503979,17,177.21753
-5.234178,17,177.272688
-5.995648,18,177.331835
-5.748555,17,177.388862
-4.824452,17,177.446002
-4.997366,17,177.502386
-4.964183,17,178.485158
-5.705387,17,178.541333
-4.74867,17,178.601473
-4.429269,17,178.663635
-4.518933,17,178.725294
-4.594719,17,178.787495
-4.644752,17,178.845503
-5.50226,17,178.903908
-5.071095,17,178.963613
-5.825269,17,179.022235
-4.346368,17,179.080601
-6.076628,17,179.138912
-4.489778,17,179.197629
-4.792075,17,179.256727
-4.822418,17,179.656392
-4.528193,17,179.713488
-4.632782,17,179.77169
-5.808287,18,179.834859
-6.367903,18,179.899441
-4.858864,17,179.960692
-5.22093,17,180.019681
-4.705149,17,180.07881
-5.536298,17,180.136604
-4.885354,17,180.193027
-5.249056,17,180.249546
-5.088402,17,180.306081
-4.765373,17,180.362825
-6.090152,18,180.422462
-5.520036,17,180.480014
-5.370144,17,180.537406
-4.790127,17,180.594513
-4.565438,17,180.65131
-4.786684,17,180.708195
-4.723072,17,180.76545
-4.909039,17,180.822821
-5.236789,18,180.883566
-5.067781,17,180.939039
-4.867848,17,180.995498
-4.189628,17,181.050664
-6.233681,17,181.10594
-4.247752,17,181.160989
-4.696016,17,181.216037
-4.532066,17,181.2715
-4.452921,17,181.326742
-4.362049,17,181.382023
-4.517182,17,181.437776
-4.804856,17,181.493917
-4.900939,17,181.549033
-5.888196,17,181.605727
-5.434975,17,181.662786
-5.725006,17,182.056788
-5.303407,17,182.112854
-5.617508,17,182.168813
-5.528813,17,182.224488
-5.996874,17,182.280036
-4.965782,17,182.33782
-5.853641,17,182.402806
-4.670459,17,182.464049
-5.581552,17,182.521894
-4.334424,17,182.57843
-4.570403,17,183.551315
-4.811909,17,183.61201
-4.674342,17,183.67067
-6.02053,18,183.730897
-4.780197,17,183.789908
-5.400628,17,183.8487
-5.227824,17,183.906828
-4.820427,17,183.965187
-5.574323,17,184.02365
-7.025952,17,184.081461
-5.413102,17,184.137738
-5.29989,17,184.19326
-4.428221,17,184.249757
-4.840186,17,184.307672
-4.616205,17,184.365363
-4.664257,17,184.424615
-5.234538,17,184.483766
-5.671298,17,184.542945
-4.578518,17,184.602653
-4.63176,17,184.661011
-4.852971,17,184.71923
-4.543613,17,184.775166
-4.654842,17,184.830837
-4.770918,17,184.887885
-5.263164,17,184.945223
-4.57624,17,185.001862
-4.708476,17,185.058323
-5.939551,17,185.445578
-4.486825,17,185.503224
-5.002634,17,185.559423
-4.411667,17,185.615708
-4.711723,17,185.671925
-4.632132,17,185.727703
-5.168843,17,185.783005
-4.655607,17,185.838359
-4.509477,17,185.893738
-6.275179,17,185.948796
-4.946243,17,186.004196
-4.316278,17,186.059421
-5.059385,17,186.114637
-4.922153,17,186.170526
-4.026311,17,186.226889
-5.236461,17,186.287054
-6.277316,17,186.34552
-4.422961,17,186.404905
-4.516763,17,186.463983
-7.744283,18,186.526736
-3.807219,17,186.584056
-4.779858,17,186.640443
-4.80454,17,186.696757
-4.474848,17,186.753294
-4.922215,17,186.808752
-5.298935,17,186.864662
-4.700248,17,186.920932
-4.666658,17,186.977424
-4.494727,17,187.033499
-4.789176,17,187.090787
-4.958606,17,187.149019
-3.990372,17,187.207772
-6.155416,17,187.264678
-5.397904,17,187.987666
-3.999693,17,188.040599
-4.516283,17,188.092986
-4.727101,17,188.576294
-5.322574,17,188.630223
-4.979169,17,188.683519
-4.424083,17,188.736868
-5.308141,17,188.790451
-4.736824,17,188.843812
-4.388713,17,188.897238
-4.778717,17,188.950843
-6.390748,17,189.00519
-4.815438,17,189.059518
-4.576623,17,189.11314
-4.708513,17,189.166897
-4.454909,17,189.226468
-4.693756,17,189.282771
-5.367166,17,189.342801
-4.661169,17,189.399925
-4.216928,17,189.462494
-6.179709,17,189.527412
-5.453247,17,189.587988
-5.538628,17,189.649229
-5.698688,17,189.708039
-4.20765,17,189.767164
-4.46096,17,189.827384
-4.970773,17,189.886607
-5.619136,18,189.948175
-4.471651,17,190.006161
-5.566001,17,190.064199
-4.756538,17,190.122123
-5.145586,17,190.17954
-4.742002,17,190.236898
-4.431761,17,190.298584
-4.827527,17,190.359312
-4.49595,17,190.421278
-5.900074,17,190.481934
-5.725909,18,190.541747
-5.449722,17,190.59777
-4.546776,17,190.654051
-4.821717,17,191.054492
-4.641467,17,191.111393
-4.578259,17,191.167847
-5.64503,17,191.224027
-4.432779,17,191.280047
-4.892016,17,191.335527
-4.365254,17,191.391007
-5.106858,17,191.446592
-4.715054,17,191.50367
-4.572311,17,191.560684
-4.538392,17,191.618403
-4.24296,17,191.676452
-4.831509,17,191.734546
-4.451512,17,191.792671
-4.924375,17,191.85036
-5.0678,17,191.907663
-4.843536,17,191.965481
-5.961498,17,192.022179
-4.803005,17,192.078894
-4.503458,17,192.134809
-5.412953,17,192.900344
-4.689224,17,192.954187
-5.740201,18,193.010988
-4.378025,17,193.064404
-6.244482,18,193.120896
-4.467485,17,193.174471
-5.805323,17,193.228577
-4.500893,17,193.282438
-4.581676,17,193.335757
-5.453465,17,193.389618
-4.819426,17,193.443287
-4.960544,17,193.497429
-4.161226,17,193.550612
-5.291018,17,193.607216
-5.477505,17,193.666471
-5.21635,17,193.724756
-6.998482,18,193.785579
-5.501188,17,194.165617
-4.58334,17,194.220234
-4.346799,17,194.27334
-4.751597,17,194.326206
-4.336653,17,194.378921
-4.526282,17,194.432492
-5.176543,18,194.48881
-8.523661,18,194.544944
-5.378167,17,194.597161
-4.496967,17,194.649737
-5.716309,17,194.702343
-4.488874,17,194.754647
-4.796809,17,194.806679
-4.465467,17,194.858764
-5.28788,17,194.910818
-4.495745,17,194.963105
-5.16231,17,195.015756
-4.97617,17,195.068156
-4.702468,17,195.120455
-4.490813,17,195.172733
-4.456025,17,195.224932
-4.778744,17,195.277148
-4.779347,17,195.329466
-4.545065,17,195.38166
-4.215796,17,195.433926
-5.041802,17,195.486518
-4.515277,17,195.538854
-4.359464,17,195.591105
-4.90223,17,195.643234
-4.094102,17,195.6953
-4.968354,17,195.747536
-4.381995,17,195.799641
-4.764543,17,195.851773
-4.520803,17,195.903921
-5.003592,17,195.956313
-4.883824,17,196.012135
-4.788797,17,196.374284
-4.309985,17,196.427788
-5.434009,17,196.480472
-4.508801,17,196.532677
-4.202937,17,196.585255
-6.123189,17,196.637604
-4.45099,17,196.690214
-4.601187,17,197.411337
-4.611036,17,197.46695
-5.138602,17,197.522809
-4.743925,17,197.578311
-4.812211,17,197.633679
-4.821636,17,197.690509
-5.561208,17,197.746552
-4.816958,17,197.802054
-6.050318,17,197.858087
-4.614008,17,197.913486
-4.664197,17,197.968971
-4.520462,17,198.024608
-4.508501,17,198.080287
-4.570366,17,198.136952
-4.315169,17,198.193638
-4.9677,17,198.25037
-4.436378,17,198.306557
-5.022165,17,198.363308
-4.708434,17,198.419575
-6.312562,17,198.47559
-4.595902,17,198.531284
-4.43458,17,198.586584
-4.859563,17,198.641997
-4.603081,17,198.697914
-4.52994,17,198.753811
-4.573693,17,198.809566
-4.710073,17,198.865608
-4.653655,17,198.921489
-4.426856,17,198.9776
-4.735186,17,199.033416
-4.657235,17,199.417348
-4.52851,17,199.473298
-4.539984,17,199.535247
-4.772452,17,199.590742
-7.266973,18,199.649276
-4.991339,17,199.705445
-4.941725,17,199.761266
-4.725759,17,199.817106
-4.913204,17,199.872874
-4.164003,17,199.928378
-4.569597,17,199.984192
-5.243127,17,200.039828
-5.331613,17,200.095533
-4.698029,17,200.151621
-4.858157,17,200.207489
-4.186028,17,200.263157
-6.147725,17,200.318687
-4.64772,17,200.374158
-4.049489,17,200.42954
-5.498934,17,200.485239
-4.456955,17,200.540533
-4.411197,17,200.596003
-4.686867,17,200.651648
-4.767694,17,200.70698
-5.135801,18,200.76559
-4.82328,17,200.820811
-5.065279,17,200.8759
-6.863915,18,200.93362
-4.682616,17,200.988753
-4.485385,17,201.043777
-4.335142,17,201.752628
-4.579469,17,201.80485
-4.682658,17,201.857053
-5.189335,17,201.909169
-4.809317,17,201.961689
-4.892285,17,202.013978
-4.60262,17,202.066242
-4.57237,17,202.429977
-4.57456,17,202.482432
-4.448406,17,202.534924
-4.769893,17,202.587154
-4.41126,17,202.639259
-4.627776,17,202.69156
-5.386926,17,202.743872
-4.643445,17,202.79619
-5.318426,17,202.848694
-5.006109,17,202.900883
-4.641821,17,202.953167
-3.957834,17,203.005453
-4.574495,17,203.057844
-4.7407,17,203.109947
-4.731059,17,203.162345
-4.819887,17,203.21459
-4.599277,17,203.266674
-4.956856,17,203.318879
-5.052911,17,203.371236
-5.374873,17,203.423523
-6.559824,18,203.478685
-4.906455,17,203.531024
-3.992095,17,203.58313
-4.690534,17,203.635371
-4.703354,17,203.687431
-4.586749,17,203.739532
-4.910295,17,203.791747
-4.890507,17,203.844143
-4.984874,17,203.896294
-4.576188,17,203.948552
-4.707269,17,204.000652
-4.170801,17,204.052961
-4.731578,17,204.105097
-4.49117,17,204.157232
-4.735242,17,204.209343
-4.59079,17,204.261679
-6.098956,17,204.624032
-5.036691,17,204.676658
-4.496682,17,204.728857
-5.949512,17,204.781296
-4.970761,17,204.833488
-5.433008,17,204.885626
-4.51377,17,204.937736
-4.457957,17,204.990054
-4.358785,17,205.042746
-4.792758,17,205.095282
-4.441125,17,205.147537
-4.402657,17,205.199782
-5.722026,18,205.255196
-4.805616,17,205.307912
-4.285692,17,205.360353
-4.414333,17,205.412817
-4.872827,17,205.469409
-4.277669,17,206.1483
-5.006211,17,206.203202
-4.344542,17,206.25792
-4.474986,17,206.312641
-6.300407,17,206.3675
-4.403187,17,206.422258
-4.456278,17,206.477199
-5.046249,17,206.532305
-4.510435,17,206.587552
-4.469448,17,206.642687
-5.046676,17,206.697372
-4.503484,17,206.752087
-4.842459,17,206.806952
-4.693677,17,206.862016
-4.289867,17,206.916817
-5.541029,17,206.971913
-7.604314,19,207.033336
-4.823661,17,207.088608
-4.63778,17,207.143765
-4.536545,17,207.199248
-4.862525,17,207.579803
-4.500531,17,207.634559
-5.257215,17,207.689488
-8.586468,18,207.747771
-4.507055,17,207.802303
-4.554998,17,207.857001
-4.952336,17,207.912118
-4.846433,17,207.966852
-4.650434,17,208.021761
-4.572433,17,208.076848
-4.563996,17,208.131742
-4.451589,17,208.186894
-4.715322,17,208.242317
-4.454581,17,208.297238
-4.715601,17,208.352009
-4.888825,17,208.406736
-4.772324,17,208.461369
-4.74695,17,208.51583
-4.756068,17,208.570714
-4.398085,17,208.625599
-5.713015,17,208.680528
-4.334553,17,208.735569
-4.436609,17,208.790879
-5.511255,17,208.845899
-4.398548,17,208.90097
-4.257669,17,208.956389
-4.547779,17,209.011535
-4.245042,17,209.066789
-4.635991,17,209.121658
-4.827178,17,209.176852
-4.500753,17,209.231974
-4.56935,17,209.287197
-4.554013,17,209.342295
-4.36215,17,209.397197
-4.493708,17,209.45236
-4.224215,17,209.507319
-4.718418,17,209.562104
-4.497534,17,210.05009
-4.259844,17,210.104936
-6.006106,17,210.15951
-4.525349,17,210.85935
-4.519531,17,210.911665
-4.764608,17,210.964764
-6.158821,17,211.017713
-4.620049,17,211.069932
-4.72907,17,211.122397
-4.661534,17,211.174873
-4.457617,17,211.227077
-4.508406,17,211.279157
-4.808414,17,211.331229
-4.422086,17,211.383567
-4.431382,17,211.435827
-4.684117,17,211.488009
-4.504453,17,211.540419
-5.020623,17,211.592785
-4.308939,17,211.645029
-4.753765,17,211.697292
-4.628712,17,211.749544
-4.662655,17,211.801622
-4.412402,17,211.853845
-5.898608,17,211.906025
-5.127515,17,211.958631
-4.523082,17,212.010838
-4.38295,17,212.063268
-4.453872,17,212.115831
-4.661315,17,212.16792
-4.952795,17,212.220171
-4.301375,17,212.272392
-4.407704,17,212.324667
-4.716346,17,212.376793
-6.048185,17,212.428849
-5.174056,17,212.481427
-4.695767,17,212.533725
-6.150518,17,212.895459
-4.655324,17,212.948567
-4.587256,17,213.001202
-4.693648,17,213.053653
-4.920722,17,213.105922
-4.637555,17,213.158357
-4.458705,17,213.210831
-4.107419,17,213.263139
-4.352644,17,213.315423
-4.368799,17,213.36784
-4.229331,17,213.420043
-4.720596,17,213.472633
-4.623777,17,213.52522
-4.734133,17,213.577561
-4.337286,17,213.629831
-4.898522,17,213.682153
-4.642065,17,213.734752
-4.923617,17,213.786951
-4.595824,17,213.839365
-4.664402,17,213.891701
-5.918086,17,213.944257
-4.716254,17,213.996959
-4.715425,17,214.04959
-4.446583,17,214.101947
-4.651615,17,214.154445
-4.982402,17,214.206789
-4.529297,17,214.259179
-4.487924,17,214.923055
-4.487349,17,214.975793
-4.706689,17,215.028658
-4.525815,17,215.081497
-4.352149,17,215.133899
-4.55516,17,215.186391
-4.447534,17,215.238948
-4.907999,17,215.291407
-5.384796,17,215.343802
-4.478665,17,215.396186
-4.831514,17,215.761068
-4.830448,17,215.814003
-6.171133,18,215.869571
-5.223943,17,215.922332
-4.767364,17,215.978094
-4.35475,17,216.030595
-4.872111,17,216.083279
-4.455563,17,216.135503
-4.645324,17,216.187759
-4.356034,17,216.240257
-4.497345,17,216.292645
-4.505499,17,216.344892
-4.601238,17,216.397078
-4.543736,17,216.449592
-4.252289,17,216.502125
-4.733003,17,216.554949
-5.748981,17,216.607528
-4.955068,17,216.660061
-4.517296,17,216.712473
-4.834911,17,216.764938
-4.339477,17,216.817322
-4.638735,17,216.869826
-4.289154,17,216.922302
-4.672251,17,216.974879
-5.065514,17,217.027682
-4.505902,17,217.080256
-4.643609,17,217.132762
-4.443196,17,217.185044
-5.574124,17,217.237515
-4.365541,17,217.290195
-4.440508,17,217.342579
-4.406524,17,217.394933
-4.962695,17,217.447351
-4.693528,17,217.500189
-4.53451,17,217.552865
-4.622917,17,217.605243
-4.534215,17,217.657606
-4.768128,17,218.02317
-4.486859,17,218.076375
-4.968872,17,218.128911
-4.478474,17,218.181384
-4.810569,17,218.233963
-4.283958,17,218.286469
-6.269468,17,218.338772
-4.769537,17,218.391392
-4.418917,17,218.444052
-4.487659,17,218.496584
-4.789021,17,218.54915
-4.457012,17,218.601579
-4.617829,17,218.653977
-5.893577,17,219.387908
-4.362763,17,219.440377
-4.577934,17,219.492648
-5.456975,17,219.544805
-4.424157,17,219.596862
-3.870432,17,219.649173
-4.937326,17,219.701495
-4.598129,17,219.753785
-4.100506,17,219.805962
-4.901275,17,219.858237
-4.590545,17,219.910436
-4.400678,17,219.962726
-4.557348,17,220.015064
-4.560739,17,220.067424
-5.618135,18,220.122819
-5.617236,18,220.177882
-4.801657,17,220.230188
-4.353748,17,220.28231
-6.576106,17,220.334474
-5.033156,17,220.386892
-4.722113,17,220.439126
-4.445508,17,220.491465
-4.651769,17,220.543905
-4.384824,17,220.596086
-4.304388,17,220.966467
-4.625711,17,221.018838
-4.395917,17,221.071135
-4.492769,17,221.123331
-4.72165,17,221.175517
-4.52367,17,221.227636
-4.649465,17,221.279972
-4.342926,17,221.332285
-4.367671,17,221.384388
-4.384502,17,221.436344
-4.502859,17,221.488873
-5.590003,17,221.541286
-4.826484,17,221.593529
-4.537373,17,221.645601
-4.834508,17,221.697846
-8.288762,18,221.753233
-4.337016,17,221.805379
-5.663813,17,221.857434
-4.316232,17,221.90975
-4.399962,17,221.961941
-5.33018,17,222.014367
-4.660264,17,222.066569
-4.642254,17,222.118973
-4.730594,17,222.171108
-4.813774,17,222.223099
-4.781295,17,222.275187
-4.545512,17,222.327533
-4.861714,17,222.379502
-4.914539,17,222.431623
-4.87843,17,222.483663
-4.555537,17,222.535912
-5.754331,17,222.588055
-4.551614,17,222.640036
-4.240946,17,222.692062
-4.741345,17,222.744368
-4.684813,17,222.796572
-6.014994,18,223.807767
-4.404492,17,223.863165
-4.846685,17,223.918526
-4.665459,17,223.973936
-4.548301,17,224.029037
-4.299036,17,224.084374
-4.879818,17,224.139529
-5.898704,17,224.194527
-4.699698,17,224.249823
-4.625051,17,224.304823
-4.435462,17,224.359919
-5.827678,17,224.415094
-4.629897,17,224.46999
-5.17152,17,224.525381
-3.962463,17,224.580328
-4.615942,17,224.635149
-4.429101,17,224.690141
-4.803042,17,224.745161
-4.326163,17,224.800199
-6.376599,17,224.855237
-4.397619,17,224.910148
-4.129105,17,224.96499
-4.626112,17,225.019778
-4.730487,17,225.074002
-4.448692,17,225.128522
-4.836009,17,225.183436
-4.607956,17,225.238107
-4.569227,17,225.292561
-4.556508,17,225.347101
-4.598541,17,225.40198
-4.514706,17,225.456481
-4.165749,17,225.511303
-4.327002,17,225.565766
-5.094975,17,225.620345
-4.435584,17,225.67498
-4.560722,17,225.729299
-4.940682,17,225.783623
-4.561882,17,226.159147
-4.894649,17,226.214002
-4.548581,17,226.268441
-4.49754,17,226.322986
-4.468895,17,226.377589
-4.782549,17,226.432182
-4.503764,17,226.486876
-4.881143,17,226.541379
-4.336752,17,226.595961
-6.060908,17,226.650604
-4.602905,17,226.70539
-5.236228,17,226.759682
-4.707322,17,226.814266
-4.439997,17,226.869126
-4.732702,17,226.923589
-4.656245,17,226.97804
-4.217093,17,227.032655
-5.475886,17,227.087274
-4.300361,17,227.141778
-4.618052,17,227.196367
-5.07171,17,227.251075
-4.311313,17,227.305692
-4.794914,17,227.360077
-4.523082,17,227.414628
-4.871046,17,228.083471
-4.304864,17,228.137689
-4.482049,17,228.192139
-4.431663,17,228.246948
-4.477977,17,228.301848
-4.48115,17,228.35642
-4.667136,17,228.410906
-4.31427,17,228.465227
-4.653712,17,228.519902
-4.497672,17,228.574232
-4.782249,17,228.628321
-4.469827,17,228.682686
-4.412985,17,228.736988
-4.470355,17,229.11163
-4.431424,17,229.166272
-4.695094,17,229.22066
-4.563501,17,229.275422
-4.591165,17,229.329992
-4.399444,17,229.384505
-4.299315,17,229.439035
-4.826446,17,229.493503
-4.563781,17,229.54798
-4.594492,17,229.60211
-4.237242,17,229.656593
-4.364042,17,229.711218
-4.482494,17,229.7656
-4.468879,17,229.819577
-4.337368,17,229.873398
-5.686126,17,229.927789
-4.237103,17,229.982069
-4.045217,17,230.036207
-4.706362,17,230.090547
-5.176256,17,230.145282
-4.537054,17,230.199653
-4.503069,17,230.253929
-5.080627,17,230.308216
-5.688989,17,230.36259
-4.376341,17,230.417141
-4.374262,17,230.471316
-5.268503,17,230.525711
-4.617804,17,230.579912
-4.455084,17,230.634094
-4.90393,17,230.688416
-4.461225,17,230.742522
-4.268935,17,230.797015
-4.426342,17,230.851288
-4.575907,17,230.905596
-5.269006,17,230.965614
-4.281873,17,231.019976
-4.316707,17,231.074303
-4.775321,17,231.561648
-4.548038,17,231.616403
-4.390635,17,231.671319
-4.704998,17,231.725997
-4.240463,17,231.780309
-4.479736,17,231.834871
-4.740614,17,231.889549
-4.788216,17,231.944294
-4.326203,17,231.998851
-4.389453,17,232.053551
-5.932369,17,232.713927
-4.648652,17,232.768976
-4.582849,17,232.823829
-4.622263,17,232.878494
-5.032026,17,232.933246
-4.601,17,232.988406
-4.319864,17,233.043075
-4.167638,17,233.09776
-4.505346,17,233.15259
-4.145824,17,233.207336
-4.53379,17,233.261951
-4.321056,17,233.316787
-4.852729,17,233.371455
-4.669911,17,233.426318
-4.33732,17,233.480945
-5.161383,17,233.535618
-4.567345,17,233.590385
-4.386438,17,233.644912
-5.239613,17,233.699675
-4.524442,17,233.754656
-4.188261,17,233.809609
-4.727592,17,233.864356
-4.841142,17,233.91883
-4.456493,17,233.97353
-4.566749,17,234.0282
-4.064862,17,234.082829
-4.620396,17,234.443268
-5.057797,17,234.495692
-4.54042,17,234.547947
-4.410782,17,234.599996
-4.360195,17,234.652147
-4.314671,17,234.704204
-4.381826,17,234.756808
-4.43872,17,234.809061
-4.636955,17,234.861165
-4.621481,17,234.913332
-4.174083,17,234.96549
-4.75053,17,235.017737
-4.482682,17,235.069832
-4.39921,17,235.122067
-4.412997,17,235.174345
-3.802949,17,235.226499
-4.483545,17,235.278878
-4.398866,17,235.33115
-4.236707,17,235.383255
-5.249545,17,235.435573
-4.490696,17,235.487799
-4.626052,17,235.539972
-4.461699,17,235.592101
-4.582122,17,235.644449
-4.580646,17,235.696685
-6.258852,17,235.748903
-4.276185,17,235.801115
-4.518012,17,235.853233
-4.220209,17,235.905452
-4.020719,17,235.960167
-4.715034,17,236.012393
-5.024346,17,236.064586
-4.755307,17,236.116961
-4.585717,17,236.16916
-4.536539,17,236.877152
-4.802134,17,236.931662
-4.784698,17,236.986097
-4.204801,17,237.362834
-4.612138,17,237.417653
-4.601034,17,237.472568
