#{"t_start": 1762492845.3337348, "env_id": "None"}
r,l,t
-6.578353,18,19.332523
-9.679157,20,19.394565
-8.276442,18,19.450414
-6.161124,18,19.854243
-9.287564,19,19.914206
-8.155721,18,19.971387
-8.173853,18,20.028031
-6.118826,18,20.084249
-7.564859,19,20.143876
-8.161554,18,20.201037
-8.194844,18,20.257689
-9.121082,19,20.317406
-8.013935,18,20.374729
-9.170883,19,20.43517
-7.959464,18,20.492003
-8.221677,19,20.55187
-11.02545,20,20.615274
-9.887036,19,20.675116
-7.161612,18,20.732112
-7.926403,18,20.789664
-6.604677,19,20.849534
-8.50298,19,20.909074
-8.185219,18,20.966309
-7.987294,18,21.023317
-10.096468,19,21.082641
-9.783158,19,21.141953
-8.544363,19,21.202092
-8.566548,18,21.25874
-7.796645,18,21.314854
-6.997952,18,21.371507
-8.791988,18,21.42814
-8.020231,18,21.484717
-7.048933,17,21.538004
-8.021087,18,21.595002
-10.419355,19,22.285594
-7.702369,18,22.343887
-5.869498,17,22.398445
-7.132504,19,22.78873
-8.716353,18,22.845489
-6.660871,17,22.8985
-7.928574,18,22.954295
-8.571223,18,23.010597
-7.977432,19,23.069127
-7.31706,19,23.127623
-8.021833,18,23.183757
-9.977136,19,23.24275
-9.143962,19,23.301157
-7.119577,18,23.356563
-8.870921,19,23.416109
-6.803894,19,23.474714
-8.598896,19,23.533782
-7.484092,19,23.592501
-6.202763,18,23.647684
-6.266429,18,23.702481
-7.480716,17,23.754856
-7.066666,17,23.807842
-8.545002,18,23.862886
-7.667453,18,23.918293
-7.852139,18,23.973563
-7.01972,18,24.029493
-8.544452,18,24.084648
-7.354385,18,24.139686
-7.456454,19,24.197933
-7.013038,18,24.253557
-7.494846,18,24.308704
-8.60748,18,24.363924
-8.435642,19,24.423074
-8.403182,18,24.478467
-7.868722,18,24.533645
-7.957217,18,24.588702
-7.790433,18,24.64473
-7.217827,18,24.699932
-8.281116,19,25.090422
-7.06865,18,25.14568
-7.081864,19,25.203607
-8.378132,18,25.259621
-9.214765,19,25.317831
-9.53081,19,25.381438
-7.189616,18,25.437473
-9.492262,19,25.495918
-7.685143,18,25.55112
-8.649662,18,25.606378
-7.66108,18,25.662107
-8.241039,19,25.719794
-7.090741,18,25.774545
-8.687944,18,25.830116
-8.318578,18,25.885217
-8.607128,19,25.943494
-6.127484,18,25.998544
-8.191911,18,26.054146
-8.460844,18,26.108914
-6.992827,18,26.806886
-8.868439,18,26.864128
-8.982587,20,26.927429
-8.904643,19,26.987741
-6.531222,17,27.04197
-7.866445,18,27.099031
-7.784938,19,27.159149
-7.191448,17,27.212751
-8.783504,19,27.273854
-7.513915,19,27.334022
-7.221236,18,27.391813
-7.663296,18,27.449816
-9.137165,19,27.510422
-9.46076,20,27.57339
-7.356228,18,27.630286
-7.490734,19,28.032093
-6.076241,18,28.090112
-8.477407,18,28.147255
-9.270482,19,28.207587
-6.984591,19,28.269087
-7.411197,18,28.326343
-8.666767,19,28.386722
-8.274254,19,28.447553
-10.077148,19,28.50787
-8.238973,18,28.56565
-9.126144,19,28.626119
-9.001718,19,28.687181
-7.877128,18,28.744384
-7.175749,17,28.79839
-10.075977,19,28.859773
-6.51646,18,28.917287
-8.441006,18,28.974924
-8.934472,20,29.038612
-6.364491,18,29.095911
-7.53311,19,29.155956
-6.394323,18,29.213099
-6.818798,19,29.273892
-7.887355,18,29.331243
-7.421536,18,29.388658
-7.31753,19,29.449218
-8.09532,19,29.509863
-8.433768,18,29.567735
-8.314542,18,29.624527
-7.732236,19,29.685441
-8.706747,19,29.745724
-7.815437,19,29.806267
-6.804422,19,29.866357
-8.733516,19,29.927154
-6.906892,17,30.467968
-9.036958,19,30.528358
-8.60752,18,30.584121
-7.002617,18,30.639948
-8.54031,18,30.696323
-5.466637,17,30.749178
-9.441996,19,30.807865
-7.722701,18,31.566148
-7.82857,19,31.624674
-7.275742,17,31.677335
-9.202189,19,31.736055
-8.198883,19,31.794264
-9.335852,19,31.852521
-9.695796,19,31.911239
-6.801294,17,31.963309
-8.527645,18,32.018765
-6.39535,18,32.074085
-7.693792,18,32.129853
-6.852786,19,32.188812
-7.838315,20,32.249783
-8.963397,19,32.308725
-9.525502,19,32.367012
-6.647378,19,32.425543
-8.643623,19,32.484121
-8.741398,19,32.543042
-8.175075,18,32.598346
-8.164572,19,32.656562
-7.776971,18,32.712523
-4.746331,17,32.765276
-7.459776,19,32.823553
-6.115554,17,32.875726
-4.963062,19,32.934729
-8.358509,18,32.990073
-8.094084,19,33.048429
-9.699924,19,33.437408
-5.827558,18,33.494154
-6.957464,19,33.553241
-7.862843,18,33.608333
-7.738097,19,33.666842
-7.882285,18,33.72242
-8.390917,19,33.780689
-6.445355,18,33.835806
-7.052413,19,33.893833
-7.286421,18,33.949281
-5.460553,17,34.001877
-9.352519,19,34.05987
-6.286196,19,34.11831
-7.854983,19,34.177401
-9.190365,19,34.235671
-6.861425,18,34.290861
-6.054274,17,34.343283
-6.083783,18,34.398655
-8.617288,19,34.456851
-5.695843,18,34.512435
-8.48668,18,34.568311
-6.251621,19,34.626875
-8.060459,18,34.682079
-6.868883,17,34.734632
-6.785463,18,34.789965
-7.122798,18,34.845035
-8.123336,18,34.900131
-7.453183,18,34.956029
-8.632784,18,35.011423
-8.380445,18,35.748293
-6.242198,18,35.804173
-9.005411,19,35.863521
-6.679047,18,35.920024
-8.757006,19,35.980278
-9.594303,19,36.378511
-5.837912,17,36.433038
-6.975965,18,36.490119
-7.570829,18,36.547503
-6.406861,18,36.604373
-7.724775,18,36.661533
-7.361351,19,36.721338
-7.51624,18,36.778983
-8.774727,18,36.836243
-10.005016,19,36.89614
-6.455556,17,36.950674
-8.270871,18,37.007929
-8.366449,19,37.067928
-6.885941,17,37.12164
-6.420182,18,37.179114
-7.788943,18,37.236244
-6.881671,18,37.293148
-8.315175,18,37.350695
-8.069968,18,37.407986
-8.345373,18,37.464877
-8.536824,18,37.5212
-7.381797,18,37.578388
-5.329228,17,37.632351
-8.375803,18,37.689596
-6.883285,18,37.746574
-8.661745,18,37.80391
-7.841717,18,37.861453
-7.078559,18,37.917968
-8.451483,18,37.975415
-5.859998,18,38.032677
-6.673724,19,38.093016
-8.122492,18,38.149859
-8.860685,18,38.207617
-7.326571,19,38.2681
-9.110861,18,38.32569
-5.804087,17,38.721674
-9.359253,19,38.783368
-6.222019,18,38.841722
-6.814824,18,38.899653
-6.860609,19,38.958762
-6.03517,17,39.012583
-5.848705,17,39.06629
-7.650469,18,39.122663
-8.261501,18,39.179919
-7.912414,18,39.23685
-5.36672,18,39.293688
-6.931356,17,39.347527
-8.076905,18,39.405186
-7.58012,18,39.462233
-9.086104,19,39.52224
-9.362988,19,39.58283
-6.22705,18,40.362524
-6.288004,17,40.416802
-7.8789,18,40.474388
-7.715621,19,40.53464
-7.50949,18,40.592321
-9.52333,19,40.652902
-7.87602,19,40.72135
-8.506301,18,40.777992
-5.056588,17,40.832441
-8.951741,19,40.893515
-8.51751,19,40.953812
-8.106721,18,41.011805
-8.376854,18,41.06951
-7.332387,18,41.126786
-7.777474,18,41.184167
-8.130869,18,41.242339
-7.733237,18,41.29961
-6.436514,18,41.356871
-9.661385,19,41.417843
-7.268476,19,41.817055
-6.120155,17,41.871042
-7.431914,18,41.928054
-6.69845,19,41.988289
-8.842952,18,42.045952
-8.840699,18,42.102818
-5.355363,17,42.156811
-8.688666,18,42.214215
-6.81326,19,42.274882
-8.25387,19,42.33514
-6.773645,18,42.392503
-9.038287,19,42.45399
-8.37171,18,42.511704
-8.591949,19,42.573021
-8.418146,18,42.63074
-6.981462,18,42.6889
-8.101208,18,42.746564
-7.472465,19,42.807229
-6.420277,18,42.86528
-8.998002,18,42.923402
-8.310171,18,42.981269
-6.883009,19,43.043259
-8.685136,18,43.101617
-6.692444,18,43.159497
-7.806332,18,43.216782
-6.427069,18,43.274397
-5.939319,18,43.331759
-8.757314,18,43.389192
-7.214672,18,43.44709
-9.422021,19,43.508291
-8.516397,19,43.568604
-6.990311,18,43.626664
-8.203104,18,43.685146
-5.270911,17,43.739566
-8.738965,20,44.145272
-8.656997,18,44.203049
-8.606466,18,44.261266
-7.664278,17,44.316073
-5.211078,17,44.968617
-8.195366,18,45.026322
-6.725243,17,45.081161
-6.53962,18,45.139214
-8.242742,18,45.197052
-7.502188,19,45.258417
-7.706625,18,45.316595
-6.978586,18,45.374427
-6.370122,17,45.429421
-7.345271,19,45.491545
-8.107775,18,45.549613
-6.386753,17,45.60405
-8.708296,19,45.664854
-8.105382,18,45.722849
-6.376556,17,45.777657
-6.287028,19,45.838547
-6.416228,19,45.900212
-8.009894,18,45.958135
-8.423776,18,46.015772
-4.993127,17,46.070474
-8.421465,18,46.128323
-6.623841,18,46.186059
-7.64449,19,46.24639
-6.21949,18,46.304077
-6.441184,17,46.358452
-8.619512,18,46.416305
-6.003592,17,46.470731
-9.539976,19,46.532235
-7.647751,18,46.589794
-7.805131,18,46.647462
-6.362762,17,46.702012
-8.625227,18,47.102171
-9.321615,19,47.163703
-6.84507,18,47.221355
-7.597182,19,47.282091
-4.272307,17,47.336657
-8.344033,18,47.39467
-6.564813,18,47.452237
-4.873948,17,47.507018
-8.544007,18,47.565064
-8.678084,19,47.625921
-8.082691,18,47.683207
-6.535653,18,47.741459
-7.571239,18,47.798928
-8.327007,18,47.856271
-8.27172,18,47.914361
-8.508289,18,47.972243
-7.193979,18,48.030544
-8.813805,19,48.091522
-8.501229,18,48.149477
-8.958043,18,48.206722
-7.215853,18,48.264159
-6.662386,18,48.322489
-8.156027,18,48.380409
-5.913759,18,48.438697
-6.681932,18,48.496497
-7.16067,17,48.551935
-6.555765,18,49.24335
-8.516328,19,49.303893
-9.041947,19,49.364744
-8.631217,18,49.422053
-8.5113,19,49.482378
-7.299509,17,49.537039
-8.005379,18,49.594833
-8.180097,18,49.652085
-6.728972,18,50.034146
-7.197159,17,50.089475
-5.322946,17,50.144317
-7.273916,18,50.202251
-8.174763,18,50.260215
-8.387057,19,50.32124
-8.203141,18,50.379381
-8.152122,18,50.437237
-6.807985,18,50.494812
-8.694173,19,50.555948
-7.701898,18,50.613663
-6.939965,18,50.671295
-5.745854,17,50.725495
-8.563576,18,50.785307
-6.605372,18,50.843544
-9.146896,19,50.904061
-8.46192,18,50.962109
-6.686261,18,51.020571
-7.413546,18,51.07834
-8.234021,18,51.135828
-7.331313,17,51.19123
-9.740751,20,51.255034
-9.29911,19,51.315749
-7.468131,18,51.374429
-8.304029,18,51.432136
-7.805526,18,51.489926
-9.072758,19,51.550853
-7.223945,17,51.606783
-6.956273,17,51.661279
-7.507266,17,51.715682
-8.0251,18,51.773636
-5.166515,17,51.828542
-9.213995,20,51.892505
-7.216306,19,51.95299
-8.376576,18,52.011386
-7.303317,19,52.529173
-8.398855,18,52.587295
-8.655523,18,52.645184
-7.385372,18,52.703101
-7.414083,18,52.760809
-9.835542,20,52.82606
-7.069613,17,52.88104
-8.257409,18,52.939109
-7.0665,17,52.994531
-8.455191,18,53.05272
-6.79113,18,53.110652
-6.823437,17,53.165228
-8.298923,18,53.223532
-7.323159,17,54.052841
-5.376658,17,54.106652
-7.086618,19,54.165874
-6.047366,17,54.219973
-8.406552,18,54.277126
-6.920485,18,54.334025
-7.492709,18,54.390939
-8.458657,18,54.448877
-5.67476,18,54.506779
-7.523127,19,54.567514
-6.047423,17,54.622828
-8.649216,18,54.680869
-5.12839,17,54.7351
-9.739566,19,54.79549
-7.274486,18,54.853418
-6.972106,18,54.910696
-7.427008,18,54.967498
-8.225532,18,55.025253
-8.777656,18,55.082835
-5.330264,17,55.137043
-6.432049,18,55.195187
-5.489372,17,55.249652
-5.923201,17,55.626667
-7.451929,18,55.685171
-7.535259,18,55.743119
-7.186987,18,55.805509
-7.163094,17,55.860455
-8.613478,18,55.918211
-6.703565,18,55.97552
-5.369247,17,56.030637
-7.294466,18,56.088913
-7.662703,18,56.146128
-7.979212,18,56.203339
-8.133086,18,56.261348
-8.156746,18,56.318607
-6.967912,18,56.375374
-5.74495,17,56.429767
-7.64352,18,56.488165
-7.031948,17,56.542784
-6.281571,17,56.597313
-8.164932,18,56.655527
-6.025883,17,56.710403
-8.38688,18,56.768278
-7.250655,18,56.8259
-8.323255,18,56.883923
-5.8637,17,56.938124
-8.398678,18,56.99563
-6.961898,18,57.05387
-6.320559,18,57.111449
-7.795465,18,57.169363
-7.091082,17,57.22412
-6.038646,17,57.279388
-4.990496,17,57.333706
-5.929613,17,57.388112
-6.78813,18,57.445402
-8.272995,18,57.503661
-5.510886,18,57.561512
-7.130365,19,57.946734
-7.530958,18,58.678346
-5.906673,17,58.732458
-7.265078,18,58.790061
-8.352607,18,58.847675
-7.245618,18,58.906595
-8.639806,18,58.96454
-8.481746,18,59.022217
-8.395144,18,59.08007
-8.691257,18,59.138679
-5.385419,18,59.196919
-8.329116,18,59.254783
-8.422589,18,59.313052
-7.891554,18,59.370616
-9.293544,20,59.435079
-8.709066,19,59.496569
-8.180488,18,59.554785
-7.929797,18,59.612265
-6.498874,18,59.669707
-5.99392,18,59.72868
-7.642136,17,59.783283
-7.111266,17,59.837856
-6.481297,17,59.892485
-8.079597,18,59.951364
-8.570625,18,60.009447
-8.496464,18,60.067488
-8.244553,18,60.125835
-4.856432,17,60.180655
-6.958451,17,60.234606
-6.486889,17,60.289369
-5.475025,17,60.344543
-5.640666,18,60.402794
-9.625222,19,60.463908
-5.894754,17,60.519165
-7.365782,17,60.57414
-6.615539,17,60.954858
-6.396315,17,61.010603
-8.764117,18,61.068912
-6.214538,18,61.127206
-7.711811,18,61.185467
-7.125284,17,61.240711
-7.349707,19,61.302311
-6.333974,17,61.357254
-6.786816,18,61.415689
-7.230094,18,61.473787
-8.755257,18,61.531773
-7.627721,18,61.590219
-6.624754,18,61.648092
-7.531448,18,61.705618
-9.781964,19,61.767145
-8.791884,18,61.825217
-7.573088,19,61.886303
-8.493486,18,61.944541
-9.191007,19,62.005793
-8.050378,18,62.063759
-7.325299,17,62.118368
-8.303734,18,62.177104
-7.739767,18,62.235272
-7.048178,18,62.915061
-7.932368,18,62.973562
-9.40414,19,63.035778
-8.308354,18,63.093503
-7.67867,18,63.151946
-6.829097,17,63.206772
-7.548397,18,63.263734
-7.604474,18,63.321094
-5.839387,18,63.379112
-6.810387,18,63.43639
-8.342633,19,63.496861
-8.798179,18,63.554377
-7.320064,18,63.935998
-7.124792,18,63.993919
-7.958114,18,64.051428
-8.740481,18,64.108879
-6.293244,17,64.163264
-8.094014,18,64.221352
-8.059195,18,64.278856
-8.354608,18,64.335973
-5.9398,17,64.39015
-5.541327,17,64.444171
-8.435001,18,64.501751
-9.54446,19,64.566521
-4.548603,17,64.621612
-7.356243,19,64.682777
-7.16236,19,64.744066
-7.961695,18,64.801964
-6.809522,17,64.856541
-7.654805,18,64.914742
-5.011037,17,64.969469
-6.23589,17,65.02599
-8.988761,18,65.082645
-5.842555,18,65.138772
-5.672504,17,65.192101
-8.09516,18,65.248429
-7.708918,18,65.304351
-7.197403,18,65.360188
-8.231329,18,65.416888
-6.476239,18,65.473185
-7.171734,18,65.529527
-8.424471,18,65.585849
-8.079467,18,65.642501
-7.941452,18,65.698538
-9.327612,19,65.757808
-6.757376,17,65.81807
-6.14631,17,65.87106
-5.717687,18,66.242546
-6.319902,17,66.296108
-6.872939,18,66.351936
-4.965251,17,66.404907
-6.781024,17,66.45842
-7.269181,18,66.514456
-5.804835,18,66.570632
-8.647571,18,66.627116
-6.462432,17,66.679711
-6.915115,18,66.735754
-7.069477,17,66.788422
-6.372864,17,67.500185
-9.918624,19,67.558719
-9.471646,19,67.617557
-7.16748,17,67.670549
-8.12472,18,67.726341
-6.234387,17,67.778866
-5.871449,18,67.834576
-7.367228,18,67.890478
-7.150461,18,67.946316
-8.243197,18,68.002056
-6.108338,18,68.059178
-6.060786,17,68.111891
-4.806098,17,68.164578
-7.634513,19,68.222937
-7.274965,18,68.278763
-8.304652,18,68.33415
-5.60555,17,68.386441
-8.08165,18,68.442626
-5.718051,17,68.495387
-6.443458,17,68.547762
-6.222679,18,68.603272
-8.240004,18,68.65928
-8.248579,18,68.71493
-9.023311,18,68.770402
-9.328415,19,69.145415
-5.729117,18,69.202212
-8.352777,18,69.25883
-8.326228,18,69.314986
-8.242611,18,69.370699
-7.445327,18,69.426794
-5.929146,17,69.480397
-7.880595,18,69.53637
-7.258373,18,69.592152
-7.035995,18,69.647796
-4.767398,17,69.701014
-7.183262,17,69.753335
-6.893513,18,69.809049
-8.193927,18,69.864905
-6.887176,18,69.921175
-7.5911,18,69.976673
-7.18786,17,70.029502
-8.676412,18,70.086137
-6.924902,17,70.138868
-6.744157,18,70.194391
-7.256903,18,70.250235
-8.433599,18,70.306121
-8.219837,18,70.361573
-5.425806,17,70.413939
-8.546008,18,70.469918
-5.647741,17,70.522507
-6.44954,17,70.574846
-8.587713,18,70.630652
-6.20701,18,70.686598
-5.772037,17,70.739003
-6.216157,17,70.79282
-6.217103,18,70.848815
-7.600915,18,70.904922
-6.059487,17,71.64728
-7.147089,17,71.70228
-7.308591,17,71.756746
-5.243738,17,72.137066
-5.695054,18,72.195407
-7.414442,18,72.253743
-7.480523,18,72.312082
-5.863338,17,72.366915
-7.3414,18,72.425047
-6.987434,18,72.482956
-6.143079,17,72.53798
-6.320393,17,72.592577
-5.912759,18,72.650746
-8.166965,18,72.709075
-6.930455,17,72.76371
-6.859775,18,72.821082
-7.359557,18,72.878248
-5.050938,17,72.933182
-8.10167,18,72.990479
-8.770027,19,73.051111
-6.921174,17,73.105477
-7.492655,18,73.163198
-5.855005,18,73.220778
-6.825557,17,73.275172
-6.878567,18,73.333331
-7.287757,18,73.391226
-6.93968,17,73.445816
-6.908185,18,73.503344
-6.210155,17,73.558196
-5.089941,17,73.61258
-6.349393,17,73.666468
-5.896778,17,73.721304
-6.980255,17,73.776056
-9.136846,18,73.833328
-7.878663,18,73.890326
-7.539599,18,73.947968
-8.02577,18,74.005531
-7.358811,17,74.059509
-6.383003,18,74.543681
-7.5239,18,74.601206
-5.594597,17,74.655504
-8.480048,18,74.712598
-7.584044,18,74.770397
-7.74957,18,74.82806
-5.770553,17,74.881992
-7.86371,18,74.939524
-9.069064,19,74.999828
-5.695335,18,75.057176
-8.168706,19,75.117474
-8.329774,18,75.17533
-7.507642,18,75.232721
-6.32919,17,75.287132
-7.092591,18,75.344875
-4.97415,17,75.399023
-5.432236,17,75.453245
-7.258812,18,75.510472
-7.821174,18,75.567862
-7.803103,18,75.624989
-8.249641,18,76.320184
-6.328453,17,76.374134
-6.505576,17,76.427179
-6.118558,17,76.480001
-6.660313,17,76.532581
-7.116151,17,76.58567
-5.596896,17,76.638318
-7.143357,17,76.690876
-7.587661,19,76.749852
-6.592992,18,76.806139
-5.672403,17,76.859264
-6.086239,17,76.912444
-5.804916,17,76.965918
-5.830669,17,77.018799
-5.749837,17,77.071492
-6.280438,17,77.124145
-7.253634,17,77.494501
-7.454269,18,77.55053
-7.640637,18,77.606773
-8.280449,18,77.66253
-6.570959,17,77.715257
-6.19185,17,77.768252
-7.469242,18,77.824703
-7.512885,18,77.880163
-6.000059,17,77.932827
-6.851186,18,77.989676
-5.994924,17,78.04299
-5.589494,18,78.0986
-6.890551,17,78.151355
-8.336634,19,78.21083
-5.269159,17,78.263341
-5.979177,18,78.318803
-7.89938,18,78.374735
-4.556251,17,78.427581
-5.369696,17,78.480527
-6.413584,17,78.532732
-5.794576,18,78.588686
-7.522919,18,78.644445
-8.152499,18,78.700061
-5.48986,17,78.752199
-8.671632,19,78.811849
-6.614835,18,78.867454
-7.07552,18,78.922814
-5.107724,17,78.976248
-4.753718,17,79.028941
-6.05249,17,79.081719
-7.128695,17,79.134212
-9.699356,19,79.193548
-7.372064,17,79.246385
-8.747565,18,79.302277
-7.025873,17,79.354815
-8.152896,18,79.725185
-6.990933,17,79.778882
-5.062459,17,79.832462
-4.440474,17,79.885225
-6.214368,18,79.941046
-7.059484,18,79.997439
-6.478987,18,80.053207
-6.464366,18,80.108805
-6.375761,17,80.758878
-7.6807,18,80.815745
-5.21877,18,80.871636
-7.675829,18,80.927386
-6.497791,17,80.98002
-6.878306,17,81.033529
-6.733361,18,81.089782
-7.022478,18,81.145713
-5.521549,17,81.198706
-7.944651,18,81.255206
-5.574608,17,81.308283
-6.587572,18,81.369236
-6.766119,18,81.425785
-5.431069,18,81.481881
-6.734276,19,81.540783
-7.180089,17,81.593216
-7.076142,18,81.649717
-5.870261,17,81.70254
-7.550381,18,81.758056
-6.342165,17,81.811025
-6.504021,17,81.864442
-6.909338,18,81.920024
-5.183066,17,81.972577
-6.334334,17,82.025737
-5.319963,18,82.081613
-5.460132,17,82.133645
-5.818954,17,82.185921
-5.714944,17,82.239091
-6.751491,17,82.608394
-5.135439,18,82.664875
-6.802296,17,82.71752
-6.836618,17,82.770043
-5.716608,17,82.822827
-7.041718,18,82.879605
-5.56484,17,82.932153
-6.40359,17,82.984777
-6.163184,18,83.041076
-5.749289,17,83.093792
-7.048154,17,83.14646
-6.371449,17,83.199078
-6.08995,17,83.252149
-7.090597,17,83.30522
-5.697573,17,83.358093
-6.295663,18,83.41394
-7.176204,18,83.470325
-7.348138,18,83.526044
-6.169145,17,83.578586
-8.15525,18,83.634083
-7.1452,18,83.690559
-6.38684,18,83.746369
-4.789794,17,83.798903
-8.108747,18,83.855274
-6.551533,18,83.910888
-5.25262,17,83.963577
-8.300257,18,84.019035
-7.909384,18,84.075277
-6.735985,17,84.127739
-7.822259,17,84.180106
-8.268896,18,84.960058
-7.219234,18,85.017136
-5.825645,17,85.070797
-6.889903,17,85.12341
-8.378535,18,85.179084
-7.58848,17,85.23183
-7.178485,18,85.601974
-6.10172,17,85.654748
-7.544745,18,85.710867
-6.074129,17,85.763229
-5.240149,17,85.815959
-6.177671,17,85.868455
-6.674789,18,85.924515
-6.420908,17,85.976811
-8.163003,18,86.032368
-7.359344,17,86.085548
-8.668921,18,86.140988
-8.194513,18,86.196218
-7.84861,18,86.25158
-6.112874,18,86.307646
-5.464926,17,86.364621
-6.514319,17,86.417
-6.125619,17,86.469557
-4.567483,17,86.522423
-6.906718,17,86.574873
-5.162526,17,86.627245
-6.100048,17,86.679415
-6.060432,17,86.732128
-6.745759,17,86.784569
-6.470124,17,86.836848
-6.056622,18,86.892515
-7.145493,17,86.945632
-7.1543,18,87.001288
-7.319415,18,87.057378
-7.732274,18,87.113596
-6.212154,17,87.166214
-7.190709,17,87.218735
-9.980704,19,87.2771
-8.880295,18,87.333679
-8.393227,18,87.389289
-5.620885,17,87.442023
-6.340779,18,87.81112
-4.802845,17,87.864294
-4.796445,17,87.917678
-6.430831,17,87.97048
-6.480763,17,88.023064
-5.215031,17,88.075683
-6.551032,18,88.131929
-7.200529,17,88.184345
-6.993957,17,88.236624
-5.716336,17,88.289332
-6.540231,17,88.342722
-6.683116,18,88.398041
-7.063065,19,88.456483
-8.56646,18,88.512347
-5.839908,17,88.565254
-7.069095,17,88.617673
-6.5607,18,88.673044
-7.224221,17,88.726028
-8.667776,19,89.557375
-6.299962,17,89.610931
-6.087071,18,89.668175
-5.844398,17,89.722907
-8.066336,18,89.78087
-5.251513,17,89.835455
-7.096643,17,89.890415
-6.374478,17,89.945553
-6.314207,17,90.000243
-5.898772,17,90.054675
-6.315698,17,90.109035
-6.047943,17,90.164381
-5.043212,17,90.219226
-7.257592,17,90.27384
-5.45368,17,90.329277
-7.143772,17,90.384537
-6.208415,18,90.442843
-5.691627,17,90.497565
-6.225982,18,90.55606
-6.97192,17,90.938144
-7.782618,18,90.996804
-6.645553,17,91.051737
-6.527201,18,91.109493
-7.42754,17,91.165871
-5.498405,17,91.220732
-7.490565,18,91.279154
-6.307104,17,91.334238
-6.024102,17,91.392527
-6.117872,17,91.447529
-4.774248,17,91.502326
-5.901074,17,91.557463
-6.966847,17,91.612456
-4.545632,17,91.667591
-7.120398,17,91.722346
-8.630867,19,91.784416
-8.713813,18,91.842476
-6.753057,18,91.900182
-4.840923,17,91.955442
-6.880983,17,92.010375
-6.132264,17,92.065663
-6.59091,18,92.123736
-7.00466,18,92.182384
-7.228066,18,92.24077
-8.629485,18,92.299177
-6.463176,17,92.353999
-6.813481,17,92.409611
-4.916712,17,92.464515
