#{"t_start": 1762492845.3436134, "env_id": "None"}
r,l,t
-7.309948,19,20.438598
-9.1275,19,20.498555
-8.036984,18,20.555697
-8.849761,18,20.612458
-8.407575,19,20.67212
-7.497953,19,20.732332
-8.440373,19,20.792908
-7.487481,18,20.849764
-6.539024,18,20.906218
-8.49717,18,20.963562
-8.853582,19,21.023409
-8.308276,18,21.079877
-5.705054,17,21.13288
-8.911309,19,21.193001
-8.833459,18,21.249627
-6.487102,18,21.305781
-7.468976,18,21.36246
-9.566971,20,21.425676
-8.873162,19,21.48504
-7.620991,19,21.544834
-8.526459,18,21.601823
-9.088993,19,22.293115
-8.778419,18,22.350827
-6.495366,18,22.40862
-5.73085,17,22.792433
-8.049379,18,22.848999
-7.384246,18,22.905141
-8.661133,18,22.960797
-6.914015,19,23.0203
-9.967419,19,23.078694
-7.71386,18,23.134419
-6.925434,18,23.190598
-6.117675,17,23.243291
-6.490753,18,23.298401
-6.168218,18,23.353786
-10.124279,19,23.413429
-9.29255,20,23.475229
-8.309943,18,23.530753
-7.508026,18,23.586549
-8.06327,18,23.641693
-8.153422,19,23.699666
-8.416148,19,23.758256
-8.743682,19,23.817232
-8.852558,19,23.875532
-7.941301,19,23.933891
-5.807138,18,23.989731
-8.373749,18,24.045132
-6.634762,18,24.100272
-7.018587,18,24.155346
-9.22673,19,24.213976
-9.132523,19,24.272211
-8.076526,18,24.327356
-9.293604,19,24.385755
-9.685774,19,24.444864
-8.865936,18,24.500201
-8.007751,18,24.555213
-6.022648,18,24.61106
-8.401459,18,24.666422
-6.12363,17,25.050352
-7.92538,19,25.109117
-8.841706,18,25.164234
-6.025993,17,25.21681
-6.815316,19,25.275124
-8.437352,18,25.330317
-8.500947,18,25.390965
-9.568292,19,25.450063
-5.74897,18,25.50506
-6.757657,18,25.560409
-7.248815,18,25.616219
-8.136438,18,25.671191
-5.711972,17,25.722926
-7.686521,18,25.777612
-7.323395,18,25.833605
-8.036417,18,25.888577
-7.275215,18,25.943529
-6.612512,18,25.998643
-6.658169,18,26.054423
-9.196998,19,26.754657
-8.617774,18,26.81075
-6.579546,18,26.8678
-8.165878,18,26.924673
-8.593396,18,26.981696
-8.087563,19,27.042475
-8.08724,18,27.099377
-6.921928,18,27.156546
-8.050488,18,27.213355
-7.705338,18,27.270985
-6.19551,18,27.328178
-7.469692,18,27.386008
-5.100523,17,27.440711
-8.739566,18,27.497769
-8.181892,18,27.554334
-8.014102,18,27.611294
-8.405452,18,28.009321
-6.359152,19,28.0711
-7.186321,19,28.131607
-7.727452,19,28.191834
-7.160834,19,28.253048
-7.467665,19,28.313825
-7.419919,19,28.373976
-6.341747,18,28.431601
-7.918058,18,28.489012
-9.136559,19,28.549822
-6.58091,18,28.607495
-7.954584,18,28.665186
-6.445819,17,28.719288
-7.163872,17,28.773272
-9.721218,19,28.833986
-9.052756,19,28.895367
-8.578209,18,28.952825
-6.908539,19,29.013165
-9.651671,19,29.073741
-6.703983,18,29.130472
-7.452116,18,29.187862
-8.445978,19,29.248585
-7.316242,19,29.30919
-6.644484,19,29.369618
-8.589724,19,29.430106
-7.136299,18,29.487701
-8.388381,18,29.545027
-8.387361,18,29.602196
-7.655917,18,29.659955
-9.361707,19,29.720388
-6.842992,17,29.774772
-7.083171,19,29.83469
-7.050667,19,29.895813
-8.047614,19,29.955572
-8.729881,18,30.500134
-7.025827,18,30.556179
-8.61387,18,30.612024
-8.34575,19,30.671499
-7.569978,18,30.72745
-9.098597,19,30.785992
-7.604036,19,31.547498
-7.566357,18,31.603199
-7.542402,18,31.65864
-8.861686,18,31.71461
-8.983238,19,31.772861
-8.642016,19,31.831123
-8.277412,19,31.889786
-7.926371,18,31.944851
-6.903011,18,32.000297
-9.51965,19,32.058673
-6.647754,18,32.114471
-4.761493,18,32.170442
-4.710636,18,32.22547
-8.887473,19,32.28402
-8.877468,18,32.33964
-8.043788,20,32.400879
-5.473387,18,32.456201
-7.902851,18,32.512268
-7.48827,18,32.567621
-8.619068,18,32.622805
-5.618258,17,32.67515
-8.320084,18,32.731158
-7.644427,19,32.789872
-8.492132,19,32.847967
-7.342826,17,32.900852
-7.781908,18,32.956224
-6.617686,18,33.011734
-6.89916,17,33.063725
-8.418939,19,33.453798
-7.173361,17,33.50712
-7.571547,19,33.565675
-6.42965,18,33.620862
-5.315691,17,33.672961
-6.677091,18,33.728632
-8.156712,18,33.783801
-7.423255,18,33.838623
-5.686794,17,33.890774
-7.057151,18,33.946323
-9.265122,19,34.00493
-6.136826,18,34.059796
-8.219736,19,34.118677
-8.133916,18,34.174408
-7.727377,18,34.229687
-6.073454,17,34.281727
-6.772238,18,34.337356
-7.574536,18,34.392672
-10.075437,20,34.453863
-8.281234,18,34.509633
-6.740998,17,34.56236
-8.931998,18,34.617787
-8.027982,18,34.672972
-8.421545,19,34.73164
-7.028762,18,34.786946
-8.556991,18,34.842071
-6.874716,18,34.897123
-7.106193,17,34.949867
-7.581355,19,35.008273
-7.942458,18,35.745287
-8.045398,18,35.801288
-7.26428,19,35.860623
-6.77558,18,35.917245
-7.096419,18,35.97443
-6.814699,18,36.369433
-7.367659,17,36.423925
-8.18548,18,36.480976
-9.187613,19,36.541451
-8.233003,19,36.601656
-8.282161,18,36.658618
-5.479046,18,36.715327
-7.896866,19,36.776041
-7.566332,18,36.833349
-9.386541,19,36.893242
-8.145328,18,36.950963
-8.313008,18,37.008075
-8.884139,19,37.068312
-9.212401,19,37.128571
-9.341157,19,37.188874
-8.611064,18,37.246142
-7.291654,18,37.30321
-8.203218,18,37.360574
-8.264237,18,37.417617
-9.772,19,37.477702
-7.537694,19,37.537118
-7.183132,18,37.594787
-7.351681,18,37.651947
-8.701351,19,37.711884
-8.652772,18,37.769036
-6.699558,18,37.82695
-6.270233,18,37.883713
-8.087029,18,37.940565
-6.200836,18,37.997986
-8.005093,18,38.055398
-7.394406,18,38.112469
-9.624985,19,38.173054
-8.347412,18,38.230464
-7.344721,18,38.28754
-8.367258,18,38.345322
-8.31084,18,38.744882
-7.342694,18,38.803503
-6.026394,17,38.858827
-8.505445,19,38.918281
-5.848667,17,38.971891
-8.4375,19,39.031821
-6.103766,18,39.088444
-9.129385,19,39.148224
-7.835809,18,39.205611
-8.994593,19,39.265744
-8.384333,18,39.322764
-6.641106,19,39.383258
-8.559939,18,39.440542
-8.037357,19,39.500471
-8.845924,19,39.560654
-9.2951,19,39.621197
-9.75026,19,40.404356
-8.07099,18,40.461884
-7.880162,18,40.518929
-6.697715,18,40.576463
-7.268146,18,40.634253
-6.511599,17,40.688166
-11.522664,17,40.749603
-8.502838,18,40.807136
-8.808232,18,40.864854
-5.673053,18,40.922257
-7.30654,17,40.976713
-7.559324,18,41.034836
-8.474247,18,41.092458
-8.688564,19,41.152383
-7.019144,18,41.210476
-7.49401,19,41.271195
-8.326252,18,41.328374
-5.217346,17,41.382639
-6.86344,17,41.77565
-8.075981,18,41.833392
-9.147683,19,41.893354
-6.878326,19,41.953689
-7.945022,18,42.011274
-6.063249,18,42.068245
-6.298709,17,42.122091
-6.086107,18,42.179254
-8.997695,19,42.240054
-8.397198,18,42.297312
-5.882062,18,42.354446
-6.4783,17,42.40894
-7.500261,18,42.466883
-7.357513,18,42.524895
-7.967412,18,42.582842
-8.041411,18,42.641038
-6.398067,17,42.695775
-8.069069,18,42.753295
-7.933421,18,42.810738
-8.398713,18,42.869075
-5.475771,18,42.92701
-9.493522,19,42.988482
-8.063872,18,43.047089
-7.941224,18,43.105494
-7.650492,18,43.163084
-9.916182,19,43.223931
-6.862071,18,43.281284
-8.622266,18,43.33855
-6.022461,18,43.395946
-5.571433,17,43.450843
-8.52291,18,43.508593
-5.649741,17,43.562688
-8.296635,18,43.620865
-6.834512,18,43.679265
-6.867134,17,43.733636
-6.551793,17,44.129472
-8.544001,18,44.187329
-6.98445,18,44.245467
-8.127082,18,44.30353
-6.664398,19,44.962621
-8.21176,18,45.020435
-8.014742,18,45.07841
-7.871767,18,45.136572
-7.514571,18,45.194445
-8.339164,18,45.25265
-6.412874,18,45.310739
-8.353301,18,45.368641
-7.757474,18,45.426823
-7.950746,18,45.485703
-8.80082,18,45.543642
-7.258932,19,45.604476
-7.21928,18,45.662247
-6.740414,19,45.723422
-7.7441,18,45.781387
-6.986856,18,45.839079
-8.49263,18,45.897499
-9.289276,18,45.955443
-8.48278,18,46.013206
-7.149948,17,46.06795
-8.438545,18,46.125821
-5.326613,18,46.183249
-7.785928,18,46.240331
-8.122155,18,46.298074
-8.090326,18,46.355657
-9.960106,19,46.416723
-8.592265,18,46.474577
-8.877478,18,46.532603
-8.354129,18,46.590178
-6.782435,17,46.644586
-8.666961,19,46.705701
-7.311888,18,47.105941
-8.154969,18,47.163999
-7.546726,18,47.221706
-9.476424,19,47.282411
-5.918059,17,47.336964
-6.898092,18,47.395039
-7.960083,18,47.452546
-8.857941,19,47.513714
-7.011302,17,47.568583
-7.031799,17,47.623132
-6.612053,18,47.680459
-8.63595,18,47.73875
-7.393416,18,47.79603
-8.960248,19,47.856638
-6.923494,17,47.911639
-5.444254,18,47.969547
-9.247777,19,48.030821
-8.071681,18,48.088674
-6.909828,18,48.146721
-9.041461,19,48.206859
-9.194618,19,48.267758
-6.625452,18,48.32596
-6.235251,17,48.380833
-5.670676,17,48.435982
-7.913144,18,48.49365
-7.49294,18,49.186496
-6.90721,18,49.243534
-8.629073,18,49.301014
-6.371471,17,49.355707
-6.740627,18,49.412981
-8.302348,18,49.469895
-7.083495,17,49.524327
-7.026295,17,49.578907
-8.998294,19,49.639503
-7.975494,18,50.021053
-7.705957,18,50.080383
-5.924762,17,50.135235
-7.771449,19,50.196284
-8.378109,19,50.257509
-6.081803,19,50.318394
-4.764905,17,50.373641
-6.191095,17,50.428185
-7.72358,19,50.488847
-8.098107,18,50.546892
-5.881664,18,50.604591
-6.859937,18,50.662223
-9.591507,19,50.722744
-5.424005,17,50.779542
-8.725269,20,50.843764
-8.053814,18,50.901346
-8.329883,18,50.959468
-8.501867,18,51.017648
-5.473205,17,51.072394
-8.123708,18,51.129954
-8.496897,18,51.18853
-9.929533,19,51.249051
-8.958379,19,51.309842
-4.96142,17,51.365392
-8.167053,19,51.426209
-8.790121,18,51.483987
-6.223525,18,51.541805
-7.960179,18,51.600803
-8.022652,18,51.658411
-8.874584,19,51.718875
-6.844873,18,51.777108
-7.323908,17,51.832149
-9.62487,19,51.892812
-6.945885,19,51.953295
-7.957228,18,52.011571
-6.313819,18,52.526311
-7.106316,18,52.584615
-5.376525,17,52.639374
-6.719038,18,52.697198
-8.269453,18,52.754754
-4.89716,17,52.810327
-5.990312,17,52.865267
-5.058097,17,52.920222
-6.800928,18,52.9786
-8.241454,18,53.036909
-7.981351,18,53.094979
-8.021922,18,53.152578
-8.46248,18,53.211072
-5.841996,17,54.040307
-5.98203,18,54.097594
-7.021664,18,54.153504
-9.70625,19,54.214054
-7.624412,18,54.271174
-8.030231,18,54.32809
-4.762052,17,54.381882
-7.12665,18,54.439849
-8.12621,19,54.501008
-7.695731,18,54.558475
-8.304663,18,54.616931
-9.341594,19,54.678018
-7.763732,18,54.73526
-6.401725,17,54.789448
-6.276127,17,54.844354
-6.081014,17,54.898189
-7.773292,19,54.958386
-6.857347,17,55.012777
-9.410881,19,55.073771
-6.389768,17,55.128129
-6.842411,17,55.182634
-8.534075,19,55.243897
-6.291178,17,55.621109
-8.078003,18,55.679137
-6.860676,19,55.745058
-8.567325,18,55.802535
-8.509175,18,55.860806
-8.445769,18,55.918432
-8.54224,18,55.975954
-7.891941,18,56.034335
-6.95745,18,56.092192
-6.35197,18,56.149533
-5.18752,17,56.20368
-8.195991,18,56.261745
-6.828773,17,56.315655
-8.424428,18,56.372511
-8.812198,18,56.430409
-6.618561,17,56.485405
-7.053971,18,56.543267
-6.1546,17,56.597615
-5.46574,17,56.652904
-8.354469,18,56.71096
-4.780613,17,56.765646
-8.177644,18,56.823166
-8.015999,18,56.881044
-8.662879,18,56.938551
-8.75638,19,56.999294
-6.862103,18,57.05759
-7.470013,18,57.115156
-6.51745,17,57.170153
-7.253044,17,57.224663
-9.542267,19,57.286309
-6.806734,18,57.343893
-6.211795,17,57.3982
-8.519663,18,57.456295
-8.959859,19,57.517281
-9.733168,19,57.578106
-4.6494,17,57.957061
-7.210931,17,58.68493
-4.956824,17,58.739409
-5.082416,17,58.793803
-7.314526,18,58.851506
-8.261355,18,58.910464
-5.774574,18,58.968071
-7.872906,18,59.025842
-7.959824,19,59.087602
-5.774165,18,59.145843
-7.631729,19,59.207242
-5.129522,17,59.261857
-7.393136,17,59.316983
-6.198151,19,59.377689
-8.168607,18,59.435521
-6.133009,18,59.493818
-6.24628,18,59.552019
-7.234138,17,59.606342
-10.363321,20,59.670362
-8.803999,19,59.732181
-6.982391,18,59.790293
-6.46939,18,59.84792
-6.73887,17,59.903163
-7.140097,17,59.95799
-8.465698,18,60.016173
-4.97124,17,60.070995
-7.904469,18,60.12944
-7.173825,17,60.18409
-5.086523,17,60.238323
-5.97744,18,60.296842
-6.259825,17,60.351706
-6.492752,19,60.413126
-5.45534,18,60.470811
-5.926625,17,60.526193
-7.54685,18,60.584409
-7.447508,18,60.968884
-5.743714,18,61.027591
-7.92767,18,61.085505
-7.742986,18,61.143824
-6.138439,17,61.198913
-6.771228,18,61.257492
-8.938658,19,61.318728
-7.068998,18,61.377065
-8.592684,18,61.435435
-7.196273,18,61.493483
-7.211885,17,61.548514
-6.206497,17,61.603561
-8.317331,18,61.66125
-7.504968,18,61.718833
-7.793832,18,61.777372
-6.972617,17,61.832274
-6.022151,17,61.886823
-7.525461,18,61.945274
-5.849292,17,61.999857
-8.102832,18,62.057904
-6.917893,17,62.11246
-8.057425,18,62.171482
-8.527479,18,62.229537
-6.551058,17,62.90601
-8.316993,18,62.964492
-7.50664,18,63.02315
-6.849234,17,63.077614
-6.172514,17,63.132572
-6.425779,18,63.190975
-7.858271,18,63.248122
-6.442971,18,63.305219
-7.763141,19,63.366414
-7.155259,18,63.423656
-7.724771,18,63.48109
-8.071802,18,63.538712
-8.062635,18,63.919595
-5.259639,17,63.974839
-9.94198,19,64.035695
-6.401617,17,64.089964
-6.061114,18,64.147512
-7.660045,18,64.205546
-6.070511,17,64.259997
-6.271658,17,64.314058
-6.480756,18,64.37115
-6.288588,17,64.425383
-5.680395,17,64.479915
-5.464519,18,64.540778
-8.818609,19,64.602734
-6.487939,18,64.660717
-8.399665,18,64.718839
-6.790521,17,64.773582
-7.811781,18,64.83154
-7.197,17,64.886374
-7.069497,18,64.944239
-7.262933,18,65.002496
-6.55493,19,65.064078
-6.911252,17,65.117063
-7.514103,18,65.173269
-5.325426,17,65.226712
-6.920807,17,65.279606
-7.149733,17,65.332471
-6.746798,18,65.389063
-6.712972,18,65.445576
-5.421984,18,65.501924
-5.847932,18,65.558095
-7.204404,17,65.611718
-6.21596,18,65.66764
-8.855669,19,65.72694
-7.509336,19,65.793266
-7.848443,18,65.849388
-6.215902,17,66.217555
-6.727311,18,66.274391
-5.071242,17,66.327329
-5.787028,17,66.380147
-5.839317,17,66.433766
-4.971741,17,66.486675
-6.13072,17,66.539768
-6.63178,18,66.59561
-6.084799,18,66.652068
-6.794882,17,66.704837
-8.136992,18,66.760499
-6.471555,18,67.47549
-8.295549,18,67.530847
-5.23381,17,67.583512
-7.369853,18,67.63956
-6.056151,17,67.692218
-6.539389,19,67.751012
-9.220674,19,67.80966
-5.791876,17,67.862716
-8.238,18,67.918394
-7.584915,18,67.974247
-7.037976,17,68.027643
-7.578353,18,68.084108
-7.325585,18,68.139977
-6.597657,18,68.195361
-7.55661,18,68.251018
-8.354614,18,68.306684
-7.103084,17,68.358862
-7.031725,18,68.414577
-6.683713,17,68.467664
-6.5733,18,68.523077
-7.253854,17,68.575612
-7.962765,18,68.631173
-7.247542,18,68.687558
-7.180455,17,68.739696
-6.137199,17,68.792136
-6.901146,18,69.165207
-6.444419,17,69.217997
-6.01592,17,69.271493
-6.034645,18,69.327502
-7.053965,17,69.380208
-6.976181,18,69.436316
-5.661968,17,69.489873
-8.654263,19,69.548936
-7.216553,18,69.604652
-7.963775,18,69.660779
-8.780174,18,69.716477
-8.166545,19,69.775047
-6.708162,17,69.827554
-7.702178,18,69.88415
-6.155703,20,69.945866
-6.939578,19,70.004671
-6.592493,17,70.057933
-5.432061,17,70.111057
-7.520037,18,70.166666
-5.655741,17,70.219392
-5.89234,17,70.272322
-6.355451,17,70.324811
-7.890802,18,70.380323
-7.262582,17,70.432504
-5.053517,17,70.485488
-5.991095,17,70.537989
-4.60363,18,70.593671
-4.853342,17,70.64597
-9.425737,20,70.708157
-7.296888,18,70.764919
-8.644955,19,70.824113
-4.664572,17,70.877188
-7.36307,17,70.930006
-7.033258,18,71.676856
-5.791387,18,71.734585
-7.569124,18,72.117989
-6.048073,18,72.1764
-8.452373,18,72.234559
-7.286717,18,72.293066
-6.514971,17,72.34786
-6.056734,18,72.406031
-6.489072,17,72.460712
-4.996135,17,72.515708
-6.677317,18,72.573502
-7.329194,17,72.628342
-7.0769,18,72.686477
-7.588567,18,72.744686
-8.1326,19,72.805435
-5.609243,17,72.859358
-5.131834,17,72.914074
-7.918108,20,72.977903
-7.335611,18,73.035373
-8.912757,18,73.092898
-7.582945,17,73.147486
-7.348985,17,73.201963
-6.492261,18,73.259547
-6.082633,18,73.317639
-7.442391,17,73.372434
-6.359825,17,73.426998
-5.943744,17,73.481333
-7.353667,17,73.536173
-6.647343,18,73.59374
-5.326669,17,73.647617
-5.141952,17,73.702427
-8.344604,18,73.760396
-6.450918,17,73.814233
-8.398247,18,73.871391
-5.349466,17,73.925782
-6.312147,17,73.980164
-8.717269,19,74.040409
-6.600449,17,74.521286
-7.312904,19,74.582666
-7.072134,18,74.639953
-4.598552,17,74.693977
-6.264894,17,74.748297
-7.12583,17,74.802901
-7.380218,18,74.859893
-6.25838,17,74.913873
-8.213171,18,74.971249
-6.15767,17,75.025326
-5.760747,17,75.079482
-7.934861,18,75.137204
-7.340881,17,75.191453
-5.39505,18,75.248847
-8.430995,18,75.306335
-5.152312,17,75.36094
-6.195026,17,75.414986
-5.847704,18,75.472651
-8.870827,18,75.530079
-6.037336,17,75.583966
-6.210081,17,75.638167
-5.830995,17,76.330172
-7.139654,18,76.387076
-7.753015,18,76.443025
-5.454165,18,76.498709
-6.476099,17,76.551834
-5.06028,17,76.604364
-7.951935,18,76.659979
-6.691166,17,76.712518
-6.292004,18,76.768687
-5.446334,17,76.821786
-5.632593,18,76.877928
-5.94443,17,76.931366
-6.357268,18,76.987877
-7.277339,17,77.040629
-8.224502,18,77.096417
-5.744544,17,77.46632
-8.146743,18,77.522624
-7.600685,18,77.579037
-6.206558,17,77.631776
-7.309123,17,77.684494
-8.629475,18,77.740038
-4.687376,17,77.793677
-4.913973,17,77.846241
-6.777053,18,77.901813
-7.639814,18,77.958333
-8.186291,18,78.014803
-8.756981,18,78.0707
-5.804709,18,78.126327
-6.733455,17,78.179656
-5.373684,17,78.232557
-8.407118,18,78.287885
-7.863637,18,78.343349
-7.431648,17,78.396483
-8.208066,18,78.452408
-5.927496,18,78.507973
-7.05953,18,78.563839
-5.328191,17,78.616462
-7.024614,18,78.67211
-7.800677,18,78.727536
-5.400134,17,78.780521
-8.531846,18,78.83652
-7.782001,18,78.891935
-7.890726,18,78.947665
-6.917848,17,79.001025
-6.557673,17,79.053876
-8.365857,18,79.109418
-8.393505,18,79.165435
-6.987191,18,79.221471
-6.35647,17,79.274381
-5.952415,17,79.326994
-6.346038,18,79.383253
-7.717524,18,79.753815
-7.540483,18,79.810521
-7.604903,17,79.863466
-6.792294,18,79.919048
-7.278689,18,79.975201
-5.471654,18,80.031536
-5.06985,17,80.08408
-5.902351,18,80.736972
-7.326132,17,80.790401
-9.009927,18,80.846942
-6.235645,17,80.899595
-6.06051,17,80.952275
-5.626508,17,81.005689
-9.05147,18,81.061972
-7.556584,18,81.11777
-7.227848,17,81.17086
-5.549155,17,81.224391
-6.247413,18,81.280583
-5.616184,17,81.338266
-8.036909,18,81.3944
-6.203573,17,81.447817
-6.879858,17,81.500842
-7.303167,17,81.55332
-8.178227,18,81.609208
-6.823267,18,81.665544
-6.034731,17,81.718142
-7.950506,18,81.773555
-7.713764,18,81.830403
-8.561849,18,81.886174
-6.217366,17,81.938713
-4.712997,17,81.991202
-5.100446,17,82.044656
-6.135951,17,82.09689
-7.327143,17,82.149024
-6.129438,17,82.201395
-6.262875,18,82.573992
-5.127809,17,82.627651
-8.792401,18,82.683553
-8.137071,18,82.739225
-5.633749,18,82.794869
-7.192727,18,82.851663
-5.235542,17,82.904497
-5.963147,18,82.960038
-8.138802,18,83.016055
-6.027335,17,83.069144
-5.439088,18,83.124753
-4.742318,17,83.177459
-8.296914,18,83.233589
-5.000531,17,83.286637
-7.965881,18,83.342638
-5.19818,17,83.395268
-5.712517,17,83.448561
-5.042383,17,83.501301
-7.957133,18,83.556885
-6.738351,18,83.612512
-6.520857,17,83.665705
-7.280331,18,83.721551
-6.160097,18,83.777174
-8.172382,18,83.833384
-6.068017,18,83.889213
-9.09584,19,83.947922
-8.351527,18,84.003598
-6.736743,18,84.059758
-6.14674,17,84.112289
-9.250661,19,84.171045
-9.35349,19,84.954525
-5.873427,17,85.008053
-6.388914,18,85.064787
-8.167639,18,85.120451
-5.336849,17,85.17304
-5.920122,18,85.229077
-6.704118,19,85.602159
-8.405903,18,85.657972
-6.437522,17,85.711083
-6.858633,18,85.766319
-6.059744,17,85.819267
-6.241378,17,85.872267
-6.979494,17,85.924801
-7.461828,17,85.977062
-5.999631,17,86.029535
-5.6859,18,86.085722
-11.850598,18,86.141022
-7.060785,17,86.193258
-7.75432,18,86.248721
-5.640987,18,86.304813
-7.957939,18,86.364847
-5.330956,17,86.417048
-7.936099,18,86.472899
-8.593918,19,86.531871
-7.643825,17,86.584216
-6.719471,17,86.636591
-4.509111,17,86.689141
-5.068624,17,86.741513
-5.979719,17,86.793919
-5.908362,18,86.849164
-5.196252,17,86.90223
-6.653356,18,86.958195
-8.336184,18,87.013597
-6.39206,19,87.072904
-7.985979,19,87.132356
-7.652435,18,87.187833
-5.737563,17,87.240115
-7.243895,18,87.296167
-6.229679,17,87.348947
-8.212931,18,87.404613
-7.553131,18,87.460558
-6.857695,17,87.826891
-5.07703,17,87.87981
-8.44312,18,87.936279
-7.209939,18,87.991972
-6.98639,18,88.047736
-6.371805,17,88.10092
-4.766351,17,88.153463
-6.438569,18,88.208792
-8.120265,18,88.264357
-6.830367,17,88.317821
-5.665567,18,88.373253
-6.292322,17,88.425443
-6.797587,17,88.477807
-7.299815,17,88.530928
-6.799002,18,88.586778
-6.005412,17,88.639162
-7.35858,18,88.694762
-6.95037,17,88.747584
-7.898672,18,89.576239
-6.827412,17,89.630503
-7.070293,17,89.684519
-7.112505,17,89.739465
-5.454485,17,89.793872
-6.884336,17,89.848615
-6.892318,17,89.903744
-6.043814,17,89.958701
-7.304498,17,90.013299
-7.882804,18,90.071205
-6.497833,17,90.126292
-6.864806,18,90.184482
-9.005653,18,90.242458
-8.300438,18,90.300493
-6.1029,17,90.356307
-7.038702,18,90.414418
-7.431566,17,90.469259
-5.380647,17,90.524626
-6.699241,19,90.912453
-7.728983,17,90.968269
-4.879748,17,91.023442
-5.056671,17,91.078301
-4.627156,17,91.133888
-5.381377,17,91.189355
-6.581303,17,91.244199
-7.049596,17,91.2993
-5.397448,17,91.357786
-7.111033,17,91.412715
-5.964689,17,91.467624
-5.433691,17,91.522252
-8.811217,18,91.580822
-8.099601,18,91.639386
-7.834039,18,91.697107
-6.030991,17,91.752356
-7.549383,18,91.810852
-7.295223,18,91.86886
-6.127137,17,91.923522
-6.54383,17,91.978882
-5.229994,17,92.034012
-6.674934,17,92.088965
-5.664198,17,92.143816
-6.001328,18,92.202486
-6.165402,17,92.257663
-5.049615,17,92.3126
-6.142442,17,92.368064
-5.505834,17,92.422999
-5.995807,17,92.478329
