#{"t_start": 1762492845.338679, "env_id": "None"}
r,l,t
-5.220103,17,155.264825
-4.164719,17,155.322378
-4.829721,17,155.379682
-5.184467,17,155.43676
-4.727711,17,155.494203
-6.00335,17,155.552191
-4.773014,17,155.609023
-4.709981,17,156.006792
-5.865285,17,156.065055
-6.020108,17,156.123946
-4.745533,17,156.182374
-5.492598,17,156.241024
-4.559413,17,156.299542
-4.6503,17,156.357777
-5.421572,17,156.416041
-8.271053,18,156.477849
-5.730684,17,156.536092
-5.191899,17,156.593997
-4.845817,17,156.651439
-4.639874,17,156.709426
-5.250397,17,156.766777
-4.829002,17,156.82381
-4.704022,17,156.881721
-6.36579,17,156.939322
-6.849515,17,156.99698
-4.385382,17,157.055161
-4.407507,17,157.113592
-6.02669,17,157.17129
-4.501551,17,157.228695
-4.574974,17,157.28678
-4.497657,17,157.344918
-5.333962,17,157.403242
-5.229292,17,157.461613
-4.569707,17,157.520633
-5.601716,17,157.578986
-6.042831,17,157.637642
-4.99656,17,157.696029
-4.87124,17,157.754924
-6.371261,17,157.813764
-4.621696,17,157.873691
-4.797398,17,157.932851
-4.344382,17,157.991963
-6.029552,17,158.050787
-4.643859,17,158.451661
-6.45952,18,158.51438
-5.503824,17,158.573764
-5.155534,17,159.756504
-4.677713,17,159.811971
-6.073136,17,159.867439
-5.024533,17,159.923368
-4.727294,17,159.986234
-6.570837,17,160.041508
-4.597891,17,160.097016
-4.49027,17,160.152145
-5.037235,17,160.207387
-4.842342,17,160.262355
-4.754364,17,160.317851
-6.083284,17,160.373187
-4.5291,17,160.42849
-4.791009,17,160.483195
-4.909069,17,160.538034
-4.858792,17,160.592874
-6.890522,18,160.651007
-4.78676,17,160.705332
-4.496265,17,160.759779
-4.441287,17,160.815389
-5.370107,17,160.870965
-4.8604,17,160.926263
-4.82741,17,160.981178
-6.643452,18,161.03895
-4.913636,17,161.092715
-4.502469,17,161.147877
-7.659264,18,161.206086
-5.659252,17,161.261122
-5.79274,17,161.316249
-5.205932,17,161.372095
-4.54885,17,161.427206
-4.343735,17,161.482705
-4.929807,17,161.538047
-4.686147,17,161.592609
-4.897872,17,161.974761
-8.045136,18,162.033321
-5.104814,17,162.088268
-5.621468,17,162.143545
-7.042504,18,162.201704
-5.332456,17,162.25697
-6.243973,17,162.311442
-6.173764,17,162.366772
-5.02813,17,162.421503
-5.068929,17,162.476171
-4.991514,17,162.530905
-5.280643,17,162.585347
-6.423211,17,162.639664
-4.936331,17,162.694149
-4.906866,17,162.747848
-5.668312,17,162.801715
-8.120179,18,162.860245
-4.636942,17,162.916545
-4.532061,17,162.97208
-4.695247,17,163.027954
-6.290335,17,163.083457
-5.601602,18,163.142679
-5.395098,17,163.197998
-5.704837,17,163.253693
-5.02851,17,163.309789
-4.684071,17,163.365043
-4.702972,17,164.348257
-4.528544,17,164.406591
-4.725955,17,164.463489
-4.801594,17,164.520011
-4.393132,17,164.576836
-4.827019,17,164.634277
-4.602463,17,164.689998
-5.790025,17,164.745475
-4.663003,17,164.80102
-8.341322,18,164.860463
-5.594414,17,165.366708
-5.525436,17,165.420952
-6.238074,17,165.474518
-5.346118,17,165.528195
-6.204843,17,165.582172
-5.728885,17,165.636233
-4.959094,17,165.690573
-5.434307,17,165.745377
-5.455386,17,165.800129
-4.951828,17,165.85524
-6.38312,17,165.910257
-4.964572,17,165.966137
-4.83693,17,166.020261
-4.751199,17,166.075158
-7.245917,17,166.129778
-4.694652,17,166.184375
-6.210867,17,166.238993
-8.454388,18,166.295698
-4.808591,17,166.349509
-5.814134,17,166.404599
-5.692104,17,166.459438
-4.287359,17,166.513887
-4.787444,17,166.568463
-6.734066,17,166.621773
-4.991602,17,166.676758
-5.965944,17,166.731734
-5.563515,17,166.786758
-6.14839,17,166.84188
-4.712831,17,166.897045
-4.557973,17,166.951506
-4.851153,17,167.005162
-4.614001,17,167.059525
-4.677916,17,167.113174
-5.001569,17,167.166366
-5.270244,17,167.219237
-4.895905,17,167.272181
-4.859417,17,167.324848
-5.09822,17,167.69577
-4.748538,17,167.749378
-4.798944,17,167.802574
-5.84466,17,167.85558
-4.463871,17,167.908876
-5.978917,18,167.964831
-6.131308,17,168.017997
-7.358238,18,168.074209
-4.581295,17,168.127201
-4.907093,17,168.181353
-4.282751,17,168.234594
-4.6054,17,168.287593
-5.096292,17,168.340654
-4.731695,17,169.096934
-5.045199,17,169.150893
-8.781586,18,169.20794
-5.243745,17,169.26112
-4.693318,17,169.315791
-4.845118,17,169.370963
-5.056579,17,169.426336
-8.566215,18,169.484391
-4.806186,17,169.538385
-4.437232,17,169.592774
-4.604058,17,169.646546
-4.786805,17,169.700306
-4.573445,17,169.754078
-5.280202,17,169.808324
-5.62885,17,169.862219
-4.799203,17,169.916585
-4.884156,17,169.970665
-5.067524,17,170.02508
-5.128816,17,170.079429
-4.675117,17,170.133948
-5.040089,17,170.189378
-4.916222,17,170.242856
-5.070438,17,170.296585
-4.816693,17,170.350327
-5.215757,17,170.729808
-6.288082,17,170.783356
-5.373402,17,170.836793
-5.34831,17,170.89138
-5.286646,17,170.945634
-5.447629,18,171.002198
-3.726891,17,171.055271
-5.915422,18,171.111403
-5.264108,18,171.169115
-5.719295,17,171.223359
-4.895478,17,171.27753
-4.919132,17,171.331772
-8.267119,18,171.389183
-4.763355,17,171.443608
-5.528721,17,171.497307
-4.642552,17,171.55159
-4.543597,17,171.604454
-4.815466,17,171.657967
-4.873315,17,171.713273
-5.115824,17,171.768664
-5.629612,17,171.826556
-4.536392,17,171.882438
-4.019677,17,171.937619
-4.906062,17,171.993686
-5.070552,17,172.050162
-4.742541,17,172.109429
-4.578988,17,172.173124
-5.43573,17,172.233001
-4.448025,17,172.293641
-4.561877,17,172.353066
-8.447468,18,172.410168
-4.143244,17,172.462476
-4.593033,17,172.515614
-4.867838,17,172.568582
-4.442942,17,172.622592
-4.562244,17,173.397145
-5.563122,17,173.78748
-4.586526,17,173.844647
-4.545424,17,173.901893
-4.659899,17,173.960029
-4.532619,17,174.018557
-5.160478,17,174.077262
-4.632697,17,174.134883
-6.511081,17,174.193159
-6.092177,17,174.250701
-4.679227,17,174.308637
-4.681311,17,174.366082
-4.623369,17,174.424266
-4.236907,17,174.481309
-5.014523,17,174.539237
-5.807293,17,174.595998
-4.792072,17,174.653164
-4.702193,17,174.710267
-5.142868,17,174.766693
-4.807427,17,174.823508
-4.737275,17,174.880517
-4.944386,17,174.937398
-5.878879,17,174.994188
-4.487514,17,175.051902
-5.043262,17,175.109842
-6.200754,17,175.171457
-4.856841,17,175.233176
-4.548458,17,175.292582
-5.45404,17,175.351774
-6.654697,18,175.415762
-6.270954,18,175.477407
-4.898609,17,175.535523
-6.669532,17,175.593647
-4.468247,17,175.651767
-5.02689,17,175.710011
-5.070736,17,175.767524
-4.865748,17,175.824775
-4.511013,17,175.881263
-4.617389,17,176.26558
-4.684634,17,176.321072
-4.559224,17,176.376536
-5.727679,17,176.431636
-4.597108,17,176.486902
-5.980218,17,176.542337
-4.413919,17,176.597528
-4.508874,18,176.655983
-5.08772,17,176.712945
-4.426141,17,176.769041
-4.392069,17,176.824724
-5.369936,17,176.88023
-4.986775,17,176.935713
-6.227114,17,176.991638
-5.855227,17,177.047587
-5.138235,17,177.103403
-5.222094,17,177.159345
-5.173201,17,177.214584
-4.806742,17,177.269828
-4.738242,17,177.326177
-5.790991,18,177.386385
-5.724285,17,177.44333
-4.744823,17,178.420726
-4.800618,17,178.482426
-4.98229,17,178.539061
-5.843119,17,178.599238
-4.318538,17,178.661642
-4.686596,17,178.723392
-4.548233,17,178.784759
-5.035588,17,178.843066
-5.343237,17,178.901548
-4.572589,17,178.961291
-4.981386,17,179.019686
-4.751144,17,179.078151
-4.827317,17,179.136363
-4.749093,17,179.195425
-4.561475,17,179.59735
-5.037915,17,179.65349
-4.447606,17,179.710799
-4.559487,17,179.769091
-4.282737,17,179.829101
-4.595188,17,179.890365
-4.550266,17,179.951557
-4.416005,17,180.010527
-4.307279,17,180.069679
-4.853236,17,180.127418
-4.596555,17,180.183887
-4.482158,17,180.240329
-4.727996,17,180.296905
-6.26386,18,180.356762
-4.828052,17,180.413302
-4.87398,17,180.470908
-4.249905,17,180.528231
-4.614072,17,180.585352
-4.704498,17,180.642101
-4.905244,17,180.699022
-4.381385,17,180.756243
-4.628347,17,180.813659
-4.86615,17,180.870772
-4.826886,17,180.926281
-4.861192,17,180.982825
-4.547693,17,181.038017
-4.298272,17,181.093156
-4.620588,17,181.148367
-4.313645,17,181.203372
-5.050945,17,181.258687
-7.133501,18,181.317525
-4.350407,17,181.372798
-5.123419,17,181.428615
-5.000587,17,181.484716
-4.507703,17,181.539819
-5.036335,17,181.59652
-4.547055,17,181.65363
-4.613857,17,182.047583
-4.633757,17,182.103698
-5.515811,17,182.159599
-7.766478,17,182.215258
-4.539529,17,182.270831
-5.067729,17,182.328662
-4.472902,17,182.393673
-7.940251,18,182.458329
-4.691511,17,182.515802
-4.769823,17,182.572454
-4.609213,17,183.545971
-4.266023,17,183.606056
-4.77031,17,183.664855
-4.695998,17,183.72173
-4.614407,17,183.780691
-4.542662,17,183.839523
-4.63961,17,183.897658
-4.632901,17,183.956005
-4.552299,17,184.01449
-5.985364,17,184.072298
-4.508386,17,184.128549
-4.844231,17,184.184077
-4.502019,17,184.240553
-4.33651,17,184.298485
-5.655359,18,184.359575
-6.013522,17,184.418801
-4.624125,17,184.477806
-4.761301,17,184.537094
-4.782952,17,184.596872
-4.702209,17,184.655326
-4.75916,17,184.713184
-4.582174,17,184.769063
-5.696482,17,184.82481
-4.818724,17,184.881953
-6.054289,18,184.942586
-4.530441,17,184.9991
-4.633477,17,185.055461
-4.396291,17,185.442999
-5.927098,17,185.500538
-4.768808,17,185.556482
-5.455967,17,185.613019
-4.525404,17,185.669268
-4.825814,17,185.724715
-4.685407,17,185.779976
-4.308058,17,185.835414
-4.513169,17,185.890856
-6.660874,17,185.945908
-4.307084,17,186.001343
-4.368999,17,186.056482
-5.157091,17,186.111894
-4.591824,17,186.16774
-4.75936,17,186.224716
-4.56164,17,186.28453
-5.630245,17,186.343018
-4.140388,17,186.402542
-8.693925,18,186.465112
-5.174742,17,186.52422
-5.121425,17,186.581278
-5.027639,17,186.637649
-4.800605,17,186.694047
-4.890379,17,186.750424
-4.707945,17,186.805781
-4.83503,17,186.861806
-5.694889,17,186.918168
-6.173212,17,186.974594
-5.815889,18,187.034058
-4.489786,17,187.091378
-4.598362,17,187.14995
-6.14113,17,187.208372
-4.49461,17,187.265125
-4.810104,17,187.987547
-4.156689,17,188.04036
-4.81827,17,188.092661
-4.187183,17,188.576327
-4.370883,17,188.630211
-4.443383,17,188.683403
-4.675032,17,188.73675
-4.39393,17,188.79045
-4.433789,17,188.843802
-4.472438,17,188.897097
-4.230382,17,188.950796
-4.537472,17,189.005379
-4.533125,17,189.059511
-5.436636,17,189.113296
-4.347412,17,189.167712
-4.713463,17,189.226782
-4.933388,17,189.283329
-4.049853,17,189.34376
-4.379535,17,189.402876
-4.175146,17,189.46429
-6.358672,18,189.531753
-4.433575,17,189.593052
-4.877648,17,189.65339
-8.435937,18,189.715792
-4.580575,17,189.775171
-4.480656,17,189.835091
-4.592023,17,189.894347
-5.395456,17,189.952332
-5.462065,17,190.010256
-4.480123,17,190.068349
-5.40624,17,190.126101
-4.326104,17,190.183289
-5.049057,17,190.241983
-5.966253,17,190.303379
-4.734734,17,190.364345
-6.47446,17,190.426039
-4.214494,17,190.485815
-4.675841,17,190.54226
-4.362253,17,190.598198
-5.095644,17,190.654509
-5.683206,17,191.055178
-4.875265,17,191.111934
-4.505595,17,191.168424
-5.037136,17,191.224516
-5.076985,17,191.280463
-4.815878,17,191.335886
-4.523193,17,191.39127
-4.388713,17,191.447205
-4.70494,17,191.504141
-4.679147,17,191.561502
-4.878598,17,191.619332
-4.652963,17,191.677272
-5.152595,17,191.735338
-4.538698,17,191.793525
-4.456291,17,191.851018
-4.761069,17,191.908344
-4.476003,17,191.966146
-6.082851,17,192.022853
-4.690967,17,192.079571
-4.669621,17,192.135234
-4.546641,17,192.900357
-4.497769,17,192.954103
-5.568704,17,193.007789
-4.664582,17,193.061159
-4.951187,17,193.114683
-7.432843,18,193.171373
-5.489984,17,193.22553
-4.881296,17,193.279362
-4.569547,17,193.332566
-5.912274,17,193.386553
-4.232595,17,193.440153
-4.733731,17,193.494222
-4.416857,17,193.547364
-5.464962,17,193.604692
-4.670405,17,193.663674
-4.118861,17,193.721958
-4.411373,17,193.779555
-4.24804,17,194.159393
-4.618033,17,194.213983
-7.458864,17,194.267118
-4.438808,17,194.31994
-6.275061,17,194.37281
-4.554561,17,194.426278
-5.71312,17,194.479589
-4.795841,17,194.532402
-4.252871,17,194.584617
-4.308168,17,194.637186
-6.788462,18,194.693103
-4.838431,17,194.74538
-4.656316,17,194.797406
-4.461333,17,194.849501
-4.562038,17,194.901543
-4.510075,17,194.953863
-5.242236,17,195.006526
-4.419906,17,195.058874
-5.807089,17,195.111218
-4.658294,17,195.163447
-4.555282,17,195.215672
-5.330541,17,195.267911
-5.774433,17,195.320229
-5.861644,18,195.375386
-4.8122,17,195.427626
-5.255618,17,195.480237
-6.303463,18,195.535726
-4.760262,17,195.587908
-4.409753,17,195.640078
-5.013176,17,195.692152
-4.486057,17,195.744386
-4.563424,17,195.796497
-4.441007,17,195.848598
-4.402527,17,195.900813
-4.418337,17,195.953168
-5.066833,17,196.009145
-5.705784,17,196.371205
-4.896709,17,196.424688
-4.368473,17,196.477331
-4.896673,17,196.529525
-4.041494,17,196.582127
-5.861101,17,196.634522
-4.550107,17,196.687063
-4.339815,17,197.408567
-4.963139,17,197.464423
-5.968315,17,197.520095
-4.415797,17,197.575593
-6.165701,17,197.631129
-4.713399,17,197.687963
-4.934211,17,197.743974
-4.320188,17,197.799407
-4.69202,17,197.855526
-4.673274,17,197.910892
-4.543829,17,197.966363
-4.48078,17,198.021886
-4.780679,17,198.077749
-4.701913,17,198.134531
-5.109525,17,198.191208
-4.197749,17,198.247669
-4.522346,17,198.304016
-4.567246,17,198.360728
-5.924634,17,198.416986
-4.308745,17,198.472885
-5.698239,17,198.528614
-4.988597,17,198.583596
-4.815892,17,198.639064
-6.324583,17,198.695183
-4.471263,17,198.751013
-4.608685,17,198.806652
-4.622973,17,198.862678
-4.502042,17,198.918702
-4.325067,17,198.974695
-4.857809,17,199.030714
-4.599249,17,199.41454
-4.725531,17,199.470336
-4.65896,17,199.532279
-4.346904,17,199.58787
-4.699181,17,199.643188
-4.487002,17,199.699571
-4.582743,17,199.755305
-4.265915,17,199.811042
-4.461183,17,199.866839
-4.361345,17,199.922443
-4.582914,17,199.978071
-4.903907,17,200.0338
-4.541504,17,200.089553
-5.122505,17,200.145628
-6.033869,17,200.201487
-4.852287,17,200.257055
-4.463247,17,200.312589
-4.388335,17,200.368088
-4.281652,17,200.42339
-6.001369,18,200.482432
-5.215799,17,200.53764
-5.036639,17,200.593108
-6.117826,17,200.648751
-4.983773,17,200.704129
-4.804726,17,200.759562
-5.586086,17,200.814757
-4.338919,17,200.869749
-4.546324,17,200.924467
-4.472199,17,200.979522
-4.325091,17,201.034541
-6.037966,17,201.743354
-4.619195,17,201.795602
-4.727397,17,201.847804
-4.397283,17,201.899938
-5.574887,18,201.95558
-4.720951,17,202.007787
-5.019886,17,202.060132
-5.015307,17,202.423862
-5.951799,17,202.476325
-5.024998,17,202.528828
-4.535486,17,202.581058
-4.378119,17,202.633171
-4.762128,17,202.685434
-4.386376,17,202.737758
-4.916675,17,202.789951
-4.968635,17,202.84246
-4.433634,17,202.894581
-6.056817,17,202.946928
-4.779871,17,202.999195
-4.925444,17,203.051573
-5.601355,17,203.103676
-4.638657,17,203.156071
-5.007111,17,203.20831
-5.324759,17,203.260427
-4.504311,17,203.312615
-4.767991,17,203.364997
-4.382674,17,203.417249
-4.263196,17,203.469422
-4.885095,17,203.521755
-4.222237,17,203.573855
-5.005544,17,203.626148
-4.343052,17,203.678163
-4.889511,17,203.730273
-4.715112,17,203.782464
-4.368832,17,203.834862
-6.814962,19,203.893191
-5.05103,17,203.9455
-6.315298,17,203.997612
-4.960755,17,204.049901
-4.356098,17,204.102066
-4.378607,17,204.154226
-4.792239,17,204.206286
-4.58668,17,204.258571
-5.060176,17,204.620934
-4.016682,17,204.673508
-4.698661,17,204.725707
-4.63203,17,204.778181
-4.374548,17,204.830376
-4.86014,17,204.882438
-4.391548,17,204.934579
-6.044558,17,204.986915
-4.871754,17,205.039727
-5.914643,18,205.095152
-4.487772,17,205.147355
-5.72971,17,205.199661
-4.233852,17,205.252137
-4.97341,17,205.30462
-4.712481,17,205.357134
-4.56598,17,205.409501
-4.661874,17,205.466079
-4.643306,17,206.145566
-4.530332,17,206.200398
-5.609893,17,206.255067
-4.922404,17,206.309806
-4.876321,17,206.364622
-6.813882,17,206.419433
-4.793023,17,206.474437
-4.56663,17,206.529541
-4.558859,17,206.584882
-5.377568,17,206.639819
-4.484662,17,206.694521
-4.745001,17,206.749217
-5.004179,17,206.804217
-5.49524,17,206.859248
-4.63863,17,206.913949
-4.435714,17,206.969122
-5.191978,17,207.024116
-4.542383,17,207.079416
-4.646522,17,207.134546
-5.275296,17,207.190055
-4.630312,17,207.570612
-4.36059,17,207.625327
-4.500318,17,207.680247
-4.331904,17,207.735096
-5.001707,17,207.789609
-4.74145,17,207.844319
-5.458188,17,207.899467
-4.809205,17,207.954231
-5.956376,17,208.008965
-4.506768,17,208.064016
-4.520516,17,208.118923
-6.038809,17,208.174056
-4.898152,17,208.229475
-4.564099,17,208.284413
-4.395932,17,208.339194
-4.921566,17,208.393974
-4.467377,17,208.448507
-4.644175,17,208.503037
-4.914147,17,208.557947
-4.517419,17,208.612821
-4.377145,17,208.667769
-4.520492,17,208.722842
-4.89394,17,208.778199
-4.575833,17,208.833241
-5.173565,17,208.888302
-4.438461,17,208.943697
-4.147972,17,208.99884
-4.361567,17,209.054094
-4.430196,17,209.10898
-4.798452,17,209.164137
-4.731637,17,209.219267
-4.712795,17,209.274478
-4.479897,17,209.329627
-4.85817,17,209.384567
-4.699529,17,209.439712
-5.35808,17,209.494555
-4.233998,17,209.549458
-4.595635,17,210.03746
-4.552847,17,210.092319
-4.581196,17,210.146834
-4.640934,17,210.84672
-4.844525,17,210.89913
-4.542143,17,210.952206
-4.276986,17,211.005209
-4.453295,17,211.057382
-4.806146,17,211.109867
-4.74694,17,211.162344
-4.826113,17,211.21454
-4.91638,17,211.266649
-4.630291,17,211.318715
-4.117915,17,211.371101
-4.786542,17,211.423281
-4.485045,17,211.475489
-4.615652,17,211.527852
-4.344309,17,211.58026
-4.96106,17,211.632501
-4.762483,17,211.684776
-4.398001,17,211.736987
-6.034927,17,211.789113
-4.279643,17,211.84133
-4.247907,17,211.893497
-4.521236,17,211.946073
-4.440692,17,211.998329
-4.853621,17,212.050748
-4.58153,17,212.103241
-4.431937,17,212.155384
-4.47119,17,212.207618
-4.332711,17,212.25985
-4.789843,17,212.312155
-4.719553,17,212.364289
-4.387774,17,212.416325
-4.819116,17,212.46888
-5.691482,17,212.521228
-4.561626,17,212.573437
-6.49527,17,212.935957
-4.165391,17,212.988645
-4.697044,17,213.041145
-4.426,17,213.093418
-4.715242,17,213.14584
-4.803989,17,213.198287
-4.823228,17,213.250631
-4.300848,17,213.302869
-4.672891,17,213.355286
-4.261308,17,213.407528
-4.831018,17,213.460022
-4.797438,17,213.512668
-5.015475,17,213.565006
-6.564951,17,213.617275
-4.401783,17,213.669613
-4.607725,17,213.722221
-5.827513,17,213.774412
-4.649933,17,213.826863
-4.813109,17,213.879187
-4.730924,17,213.931641
-5.005543,17,213.984459
-4.474988,17,214.037012
-5.149883,17,214.089428
-4.506384,17,214.141929
-4.261953,17,214.194267
-4.60671,17,214.246659
-4.535009,17,214.910428
-4.657206,17,214.96327
-4.426386,17,215.016029
-4.528483,17,215.06896
-4.783606,17,215.121343
-4.772327,17,215.173872
-4.933805,17,215.226393
-4.476797,17,215.278866
-4.744517,17,215.331272
-4.639483,17,215.383679
-4.450027,17,215.748448
-4.53344,17,215.801493
-4.854316,17,215.854049
-4.161439,17,215.906723
-4.550196,17,215.962625
-4.90513,17,216.01506
-4.85086,17,216.067745
-4.455923,17,216.120023
-4.472947,17,216.172241
-4.527077,17,216.224738
-6.235704,17,216.277188
-4.68158,17,216.329433
-5.087491,17,216.381576
-4.613425,17,216.434048
-5.59376,17,216.486664
-4.515869,17,216.539459
-4.220394,17,216.592008
-4.700184,17,216.64453
-4.781344,17,216.696955
-5.30028,17,216.749453
-4.288367,17,216.801775
-6.282156,17,216.854277
-4.633997,17,216.906796
-5.393609,17,216.959316
-4.349231,17,217.012044
-4.72344,17,217.064725
-5.412339,17,217.117221
-4.423196,17,217.169553
-4.79703,17,217.22199
-5.226699,17,217.274667
-4.50596,17,217.327057
-4.604091,17,217.379429
-4.443895,17,217.431847
-4.479552,17,217.484625
-5.135668,17,217.537369
-4.733824,17,217.589735
-4.508797,17,217.642052
-4.441224,17,218.00751
-4.619652,17,218.060834
-4.109523,17,218.113424
-5.015166,17,218.16584
-5.141352,17,218.218448
-4.842987,17,218.270966
-4.636483,17,218.323267
-5.616113,17,218.375829
-5.167019,17,218.428574
-4.728296,17,218.481062
-4.295619,17,218.533648
-4.574165,17,218.585999
-4.847409,17,218.638474
-4.428858,17,218.691006
-5.625687,17,219.424901
-5.679715,17,219.477146
-5.42519,17,219.529334
-4.370781,17,219.581405
-4.542008,17,219.633686
-4.459758,17,219.685966
-4.414714,17,219.738302
-4.329241,17,219.790499
-4.249759,17,219.842768
-4.782326,17,219.89492
-4.756135,17,219.947223
-6.157805,17,219.999533
-4.17146,17,220.051975
-4.441347,17,220.104297
-6.092868,17,220.156415
-4.394707,17,220.208646
-4.507286,17,220.260858
-4.912439,17,220.312952
-4.717572,17,220.365378
-4.640666,17,220.417611
-4.406662,17,220.46984
-5.21003,17,220.522389
-4.172649,17,220.574583
-4.395579,17,220.944959
-5.126921,17,220.997373
-4.464653,17,221.049545
-4.355997,17,221.101863
-5.136784,17,221.15398
-4.547822,17,221.206116
-6.242134,17,221.258394
-4.650251,17,221.310792
-4.686616,17,221.362905
-4.524498,17,221.41494
-4.398769,17,221.467266
-4.448151,17,221.519834
-4.71231,17,221.572038
-4.823327,17,221.624144
-4.349212,17,221.676373
-6.027229,17,221.728601
-4.213652,17,221.780748
-4.646001,17,221.832845
-4.53701,17,221.885099
-4.484656,17,221.937272
-4.779007,17,221.989538
-4.991681,17,222.041947
-5.018444,17,222.094321
-5.721189,17,222.146508
-4.327426,17,222.198583
-5.06207,17,222.250621
-4.491968,17,222.302873
-5.232633,17,222.354906
-4.572956,17,222.407075
-4.52016,17,222.459122
-4.540687,17,222.511275
-4.25551,17,222.563452
-4.856754,17,222.615506
-4.422076,17,222.667535
-4.191412,17,222.719748
-4.29315,17,222.771881
-4.213626,17,222.824071
-4.308673,17,223.834537
-5.718207,18,223.892864
-5.708939,18,223.951402
-4.727078,17,224.00656
-4.636835,17,224.061833
-4.785331,17,224.117168
-4.111411,17,224.172152
-4.792401,17,224.227343
-4.696888,17,224.282306
-4.264878,17,224.33748
-4.553418,17,224.392585
-4.44684,17,224.447693
-6.402098,17,224.502876
-4.005168,17,224.557808
-4.731213,17,224.612736
-4.566536,17,224.667679
-4.464165,17,224.722737
-4.441924,17,224.777729
-4.675554,17,224.832921
-4.462753,17,224.887804
-5.142832,17,224.942681
-4.475516,17,224.997491
-4.923351,17,225.051847
-5.223369,17,225.10622
-4.74295,17,225.161091
-4.408949,17,225.215743
-4.691984,17,225.270286
-4.701107,17,225.32485
-4.951965,17,225.379546
-4.452027,17,225.434224
-4.736194,17,225.489035
-4.582688,17,225.543489
-4.830379,17,225.597981
-5.392604,18,225.655777
-4.579847,17,225.710229
-4.560059,17,225.764504
-5.814221,17,226.139713
-5.05395,17,226.194831
-4.621818,17,226.249297
-4.079292,17,226.303811
-4.583773,17,226.3583
-4.684512,17,226.413003
-5.291459,17,226.467665
-4.44067,17,226.522196
-4.523624,17,226.576786
-5.020583,17,226.631458
-4.542993,17,226.686219
-4.546263,17,226.740553
-4.404326,17,226.795049
-4.251887,17,226.849823
-4.424827,17,226.904647
-4.393297,17,226.959022
-4.286019,17,227.01368
-5.40611,17,227.068284
-4.494843,17,227.122853
-4.296252,17,227.17735
-5.525194,17,227.232141
-6.355827,18,227.289868
-4.373025,17,227.344293
-4.797202,17,227.398723
-4.808207,17,228.067699
-4.436445,17,228.121852
-4.793482,17,228.176338
-5.179148,17,228.231117
-4.763775,17,228.285955
-4.753833,17,228.340533
-4.547751,17,228.395036
-4.328709,17,228.449419
-4.239382,17,228.503982
-4.373257,17,228.558457
-4.182235,17,228.61251
-4.504549,17,228.666898
-4.409634,17,228.721108
-4.383772,17,229.095714
-4.799069,17,229.150406
-4.101234,17,229.20484
-4.619498,17,229.259592
-4.675838,17,229.314136
-4.182726,17,229.368717
-4.694593,17,229.423185
-4.833858,17,229.477666
-5.036271,17,229.532152
-4.631044,17,229.586332
-4.351932,17,229.640779
-4.861068,17,229.695363
-4.476571,17,229.749769
-4.391133,17,229.803772
-5.100357,17,229.857731
-4.450587,17,229.912102
-4.351559,17,229.966398
-4.50546,17,230.020507
-4.082848,17,230.074848
-4.24306,17,230.129462
-4.277305,17,230.183986
-4.892308,17,230.238253
-4.466697,17,230.292554
-4.257567,17,230.346915
-4.315753,17,230.401334
-4.432,17,230.455648
-5.16354,17,230.510013
-4.662636,17,230.56421
-4.597937,17,230.618418
-4.282048,17,230.672739
-4.417814,17,230.726898
-4.637965,17,230.781404
-4.364152,17,230.835609
-4.763355,17,230.889913
-4.77654,17,230.950114
-4.308727,17,231.004357
-4.745413,17,231.058588
-4.823185,17,231.545956
-4.365789,17,231.600682
-4.198753,17,231.655592
-4.844017,17,231.710322
-4.415521,17,231.764636
-4.689843,17,231.819183
-4.625827,17,231.873888
-4.586735,17,231.928587
-4.515045,17,231.983018
-4.478028,17,232.037899
-5.985088,17,232.698177
-4.495649,17,232.7532
-4.290456,17,232.808026
-4.621777,17,232.862799
-4.203802,17,232.917448
-4.910175,17,232.972634
-4.827085,17,233.027339
-4.242798,17,233.081896
-4.705745,17,233.136741
-4.487043,17,233.191574
-4.593427,17,233.246288
-4.549243,17,233.301062
-6.170597,17,233.355622
-4.911839,17,233.410618
-4.18191,17,233.465142
-5.109517,17,233.519929
-4.387357,17,233.574653
-4.653345,17,233.629185
-4.354647,17,233.683935
-4.403702,17,233.738949
-4.61488,17,233.793812
-4.506139,17,233.848635
-4.199421,17,233.903126
-4.668072,17,233.957718
-4.542165,17,234.0125
-5.02103,17,234.067354
-4.593312,17,234.427738
-4.326239,17,234.480204
-4.473853,17,234.532512
-4.548866,17,234.584566
-4.727657,17,234.636673
-4.795722,17,234.688771
-4.531587,17,234.7409
-4.727334,17,234.793612
-4.580503,17,234.845709
-6.280409,17,234.897933
-4.550951,17,234.949974
-5.695085,17,235.002281
-4.501582,17,235.05436
-4.497237,17,235.106553
-4.656171,17,235.158856
-4.034932,17,235.211006
-4.435089,17,235.263431
-4.504183,17,235.315634
-4.670802,17,235.367743
-4.602931,17,235.420055
-5.246206,17,235.472291
-4.49791,17,235.524487
-5.083189,17,235.576626
-4.501984,17,235.628911
-4.410937,17,235.681156
-5.427688,17,235.733415
-4.409528,17,235.785637
-4.51759,17,235.837759
-4.471645,17,235.889942
-4.533838,17,235.942059
-4.716696,17,235.996942
-4.711973,17,236.049063
-4.216366,17,236.10149
-4.581579,17,236.153636
-4.487027,17,236.861294
-4.662715,17,236.91594
-4.699029,17,236.970276
-4.793154,17,237.347061
-4.401178,17,237.401877
-4.286076,17,237.456839
-5.63277,17,237.511305
