tray_x,tray_y,tray_z,tray_yaw,joint1,joint2,joint3,joint4,joint5,joint6,joint7
0.3,-0.3,0.30000000000000004,0.2855993321445265,2.4590674652818194,3.4236243757587266,-0.32022037811535115,4.3014928316692504,0.9307572916550751,-5.417993177304511,-0.194331202240643
0.3,-0.3,0.30000000000000004,0.8567979964335799,2.6075139745272624,3.430102042483013,-0.4655055167744319,4.239890332281976,1.0840812968912183,-5.308168533708319,-0.17195823414375194
0.3,-0.3,0.30000000000000004,1.4279966607226333,2.4540274063371554,2.7612466292336784,-0.32476504465798567,3.5284313692491214,1.6710947653457047,-4.4625611932799565,-0.07801542812667633
0.3,-0.3,0.30000000000000004,1.9991953250116863,2.5951203019754825,2.7477641121748975,-0.43672086221629475,3.5253590942610384,1.8062479845465884,-4.312173360532672,-0.10893472328779237
0.3,-0.3,0.30000000000000004,2.57039398930074,2.5181957117302107,2.502754870803114,0.25394418904074706,3.391385328034707,3.5438419275533133,-3.840477978946992,-0.9594528566233139
0.3,-0.3,0.30000000000000004,3.141592653589793,2.7376854445876604,2.4993203997842075,0.14320118986440106,3.354971066255121,3.6672499568778756,-3.8870246998947113,-1.060407494262307
0.3,-0.3,0.5,-3.141592653589793,2.4740840815719647,3.434979878614633,0.5326786318197338,3.5517202454939287,4.3037855422605675,-4.787839825246965,-1.0003008371424238
0.3,-0.3,0.5,-2.5703939893007397,2.6066542718231913,3.451173723348714,0.41893956482196826,3.616073317462107,4.505042098856462,-4.801835310076598,-1.0055375895691578
0.3,-0.3,0.5,-1.9991953250116865,2.3985291925682746,3.815463836524993,0.4737335373870337,4.268673524146857,5.264256989414782,-5.239740564472573,-1.051358248667597
0.3,-0.3,0.5,-1.4279966607226333,2.557630387408137,3.8130364148750475,0.36769717354597015,4.361983850170857,5.470547549370254,-5.280726393883216,-1.0431155088997113
0.3,-0.3,0.5,-0.8567979964335799,2.54369983280653,4.035957046673771,0.26334605243156,4.783828471601037,6.156752488907002,-5.492092212143451,-0.6838780348778061
0.3,-0.3,0.5,-0.2855993321445265,2.7404164811435106,4.043690248628864,0.13634991105593894,4.8212636678331595,6.365779395726803,-5.471593208831975,-0.6506441355277838
0.3,-0.3,0.5,0.2855993321445265,2.784436524635108,3.792410596254446,0.06646006954235839,4.329348015224783,7.044180146244297,-5.092716874458168,-0.4077804003502467
0.3,-0.3,0.5,0.8567979964335799,2.942760629836593,3.80140650379408,-0.042327284526136405,4.297947988922644,7.256342755165882,-5.02066221518734,-0.4074466877273814
0.3,-0.3,0.5,1.4279966607226333,2.905874094824184,3.4342344834577903,0.08040174223542117,3.635023770888735,8.016037219897727,-4.656130460125537,-0.6048681603654801
0.3,-0.3,0.5,1.9991953250116863,2.857662406609853,3.3188274227197616,0.21777959474818864,3.3942883426450736,8.77850283861688,-4.625945905358674,-0.7825867266928349
0.3,-0.3,0.5,2.57039398930074,2.9884831671990324,3.322365972081536,0.09720437143917929,3.378786519282837,8.976749111396634,-4.646294510538039,-0.792717289754776
0.3,-0.3,0.5,3.141592653589793,2.612023032518283,3.462075108776593,0.6617747878902103,3.5480439918170936,10.563502134426653,-4.8296188180413875,-1.0161894563863507
0.3,-0.15,0.1,-3.141592653589793,2.7818204871467036,1.927998097853895,0.08100772224887241,3.4386688906561864,10.919561539192907,-3.529533556550613,-2.206904878926212
0.3,-0.15,0.1,-2.5703939893007397,2.9151830940127716,2.0509886401694666,0.5247282790876665,3.5692887301890317,11.394337813105976,-4.152897230471429,-2.2501805497103167
0.3,-0.15,0.1,-1.9991953250116865,3.2806061208662767,2.2653823748348154,0.8877519622234247,3.8669049480006157,11.640359634055391,-4.693251911699889,-2.2128442264321686
0.3,-0.15,0.1,-1.4279966607226333,3.4508715545510023,2.24319591916885,0.8287344336405668,3.8032848885138786,11.658628972987103,-4.896174824746521,-2.2079042230291748
0.3,-0.15,0.1,-0.8567979964335799,4.315512288155067,2.3219122322232493,1.4640588127018073,4.471226932394293,11.914842684469281,-5.570133910459915,-2.236820293600245
0.3,-0.15,0.1,-0.2855993321445265,4.470396075215849,2.297740996952782,1.368259681513491,4.377408874435001,11.942197020869324,-5.756070849191343,-2.23337999546103
0.3,-0.15,0.1,0.2855993321445265,4.898818151087991,2.1980819410265995,1.4988635254698754,4.610973848933012,11.996878288372555,-6.258052924521426,-2.3094261945273544
0.3,-0.15,0.1,0.8567979964335799,5.047285205757354,2.181848787514502,1.4029231640951831,4.488024285908281,12.00072248233828,-6.440832852091621,-2.3113957253724395
0.3,-0.15,0.1,1.4279966607226333,4.955238821958009,2.059382884839332,1.1581020357185565,4.127614994330487,12.007390228323894,-6.768776143657513,-2.2931539429369807
0.3,-0.15,0.1,1.9991953250116863,5.103394047416577,2.022041026012491,1.0677699275602015,3.9957071878351393,11.986329779157678,-6.949285438181547,-2.287432743812161
0.3,-0.15,0.1,2.57039398930074,4.863491048341381,1.5796406222786918,0.5937438642295699,3.5848243219845934,11.806829478298475,-7.421324267373932,-1.9780635192247888
0.3,-0.15,0.1,3.141592653589793,5.052355213660196,1.515281266889895,0.56797366237253,3.503065569211405,11.713003418531573,-7.611700906223332,-1.9948083009188566
0.3,-0.15,0.30000000000000004,-3.141592653589793,4.460689005875725,0.4785617103643978,0.7908782273519813,3.1815143036060056,11.557804113632852,-7.9897026904544965,-1.2317791895283492
0.3,-0.15,0.30000000000000004,-2.5703939893007397,4.522558121373861,0.4935374082996036,0.61675134496245,3.580481842692134,10.778061415166077,-8.120302723735577,-0.7169726077275731
0.3,-0.15,0.30000000000000004,-1.9991953250116865,4.686837842108696,0.4927465509163692,0.731466506301001,3.556022376592184,10.592001375349355,-8.130430792835254,-0.674310971748643
0.3,-0.15,0.30000000000000004,-1.4279966607226333,4.997517839160084,0.7769542493377976,0.608265032776934,4.268585420920754,9.978511363381841,-7.701474535877087,-0.21822963965273154
0.3,-0.15,0.30000000000000004,-0.8567979964335799,5.165059923510461,0.7611032921027991,0.7094321583363569,4.224507451174357,9.790719398342791,-7.599614252792727,-0.20421223071448866
0.3,-0.15,0.30000000000000004,-0.2855993321445265,5.290078355183309,0.9198523641296357,0.7754689196600899,4.359319169674216,9.257279680483679,-7.299583888145436,-0.2912760226275516
0.3,-0.15,0.30000000000000004,0.2855993321445265,5.460517330224435,0.913771608356903,0.8908171200170067,4.2657988296848846,9.079827959257214,-7.21460011494013,-0.3008587451935041
0.3,-0.15,0.30000000000000004,0.8567979964335799,5.28063177665148,0.9739953710155091,1.0227554467151647,3.943260241723651,8.34742458210325,-7.090045810852308,-0.5547975375289196
0.3,-0.15,0.30000000000000004,1.4279966607226333,5.454492389381627,0.9836398610101532,1.1088993780153251,3.781040190245105,8.191123110055099,-7.043040887707067,-0.5654598189233558
0.3,-0.15,0.30000000000000004,1.9991953250116863,5.363357701321126,0.6047048094179968,0.8965517050119729,3.388016421875449,7.318311877009187,-7.3786191805523496,-0.9034378359359658
0.3,-0.15,0.30000000000000004,2.57039398930074,5.270768728018762,0.43434919345426354,0.6483923878747303,3.1729684709814676,6.44960236620451,-7.494704390044598,-1.0011391987773155
0.3,-0.15,0.30000000000000004,3.141592653589793,5.063040654897005,0.3336365307307495,0.2778574397671893,3.2150058196259783,5.328538042939569,-7.783475361144702,-1.054417727470995
0.3,-0.15,0.5,-3.141592653589793,4.994133737834143,-0.567496833697583,0.15772303150178543,3.3849069077801244,5.064636430011782,-8.09342360073377,-0.01985246079022201
0.3,-0.15,0.5,-2.5703939893007397,5.158310953907248,-0.5255871517923993,0.2666685765220832,3.417064676518269,4.954917239093433,-7.928168973582595,0.00106600588134605
0.3,-0.15,0.5,-1.9991953250116865,5.153196758627228,0.09578642497291183,0.22185432961855944,4.04865334170133,4.35485223342831,-7.524818288829038,-0.041245293477907646
0.3,-0.15,0.5,-1.4279966607226333,5.297941475938392,0.10552427793955177,0.3666000750670745,4.076852459698573,4.21670579982798,-7.395432861590073,-0.0533472044825798
0.3,-0.15,0.5,-0.8567979964335799,5.346924283240595,0.3839675178539688,0.46978948735466897,4.381331524314534,3.6440194998937474,-7.08974906664773,-0.2547949088772627
0.3,-0.15,0.5,-0.2855993321445265,5.513148064822994,0.37827696179296855,0.6396018198898847,4.383094311408601,3.501049772689424,-6.992703200882384,-0.2783734913622872
0.3,-0.15,0.5,0.2855993321445265,5.045133111974948,0.5985614284602339,1.2346312556802377,4.199656831740839,2.6048915839583526,-6.89277511461462,-0.6639202325812509
0.3,-0.15,0.5,0.8567979964335799,5.224005505696103,0.6400923431282506,1.399886052217936,4.086754110284081,2.4760015167168556,-6.875844788146047,-0.6817563968190886
0.3,-0.15,0.5,1.4279966607226333,4.961390358084544,1.0791390616518288,1.7232028558067423,3.709830648554572,1.4246956315690682,-6.671922548609519,-1.3098401411737324
0.3,-0.15,0.5,1.9991953250116863,4.6299359641695395,0.9440739422472232,2.0692680373127907,3.5909980382673456,0.9647551701075555,-7.264286790058859,-1.9227542546416534
0.3,-0.15,0.5,2.57039398930074,4.7765699681274185,0.9693511414821685,2.1595748077214725,3.45865529787316,0.9078202107670639,-7.435369881586446,-1.9343747592887641
0.3,-0.15,0.5,3.141592653589793,4.18685354449632,1.8266077716128823,2.592096327277072,3.3482590477608296,1.2841715371125548,-8.430744410568053,-2.8911800018717813
0.3,0.0,0.1,-3.141592653589793,3.809420799446906,2.4957165105794514,3.160332244778453,1.8016449878677623,1.0964912422599418,-8.671463053578961,-1.7426674873527506
0.3,0.0,0.1,-2.5703939893007397,4.686340863638929,1.9444821418131941,3.6083339999713138,1.6404794740201665,0.928258104077963,-8.485686945229247,-0.8869740083292622
0.3,0.0,0.1,-1.9991953250116865,4.914102328690864,1.9219949412398991,3.540468643921316,1.7077822647073342,0.7543206385724822,-8.485639922755567,-0.8587696791252226
0.3,0.0,0.1,-1.4279966607226333,5.53837165199358,1.6607159886478418,3.542982177129213,1.0687563600803343,0.5903310391314556,-7.754525752311729,-0.24726349699539193
0.3,0.0,0.1,-0.8567979964335799,5.749218210741437,1.6254995377877108,3.5320605311817173,1.1051055700050403,0.40078141879947965,-7.630367355110963,-0.26403401740069476
0.3,0.0,0.1,-0.2855993321445265,6.053906505997127,1.746158999810507,3.5141920963186246,0.7584736091004349,-0.013577872537262066,-7.225484693535262,-0.4413479142992649
0.3,0.0,0.1,0.2855993321445265,6.300637876366761,1.7070493909775053,3.5150120376690253,0.8121914233074449,-0.2031182227436477,-7.1598503792243475,-0.5132407351747845
0.3,0.0,0.1,0.8567979964335799,6.42732217409365,1.6994697604126179,3.408605202212111,0.8823124707804108,-0.8920759602176269,-7.286325727446451,-1.0337990169492777
0.3,0.0,0.1,1.4279966607226333,6.663635459303257,1.701170117835883,3.402467041648653,0.9602010445928117,-1.0894626026890772,-7.375389717657985,-1.0728054883088405
0.3,0.0,0.1,1.9991953250116863,6.831415795980744,1.6132810675796805,3.264225770183042,1.390173007983067,-1.4731432415535235,-7.717576643293114,-0.9241151216579101
0.3,0.0,0.1,2.57039398930074,7.042165207870146,1.6232886521580818,3.245622490079604,1.4376724440052258,-1.7000212136397679,-7.76512185796927,-0.908310385708981
0.3,0.0,0.1,3.141592653589793,6.95367744300859,1.982936297259602,2.7429860872964555,1.7617245723025134,-2.357087726216722,-7.669511546990383,-0.10191497632021948
0.3,0.0,0.30000000000000004,-3.141592653589793,7.065859576341542,1.3018623593935061,2.253199161221263,2.28985654551465,-2.836900398061033,-7.905030472344849,0.08486658638616078
0.3,0.0,0.30000000000000004,-2.5703939893007397,6.643746577932673,1.4197502582742578,1.944572303944704,1.9650528962428275,-3.390714296893387,-7.328690703332004,0.3017667305936231
0.3,0.0,0.30000000000000004,-1.9991953250116865,6.797895081008129,1.4523635258083463,1.944187104333283,1.800633004899896,-3.482281194644984,-7.181125261393236,0.29024482518406564
0.3,0.0,0.30000000000000004,-1.4279966607226333,6.603238800772983,1.5868738922923353,1.8052740682393766,1.3336552722765131,-3.6596039982513084,-6.7570251609592535,0.24356822799702255
0.3,0.0,0.30000000000000004,-0.8567979964335799,6.768038275574097,1.5966445384336772,1.7624421525683487,1.157657124641354,-3.712945259040493,-6.607827271791123,0.23706048765039403
0.3,0.0,0.30000000000000004,-0.2855993321445265,6.905374561780591,1.9436019824782658,1.2850863415824856,1.080749260411512,-3.200349610418278,-6.162589362407262,0.2469192734383401
0.3,0.0,0.30000000000000004,0.2855993321445265,7.085041665590487,1.9147373699428232,1.178475663308368,0.9516337110899722,-3.1661360359247577,-6.010011677466741,0.24338385915514357
0.3,0.0,0.30000000000000004,0.8567979964335799,7.547441499020527,2.1434827665613314,1.1910784788867665,1.4291354085570083,-2.710833149946551,-5.427747122354376,0.4585548466985271
0.3,0.0,0.30000000000000004,1.4279966607226333,7.716144531868548,2.1336724296954688,1.0993926719792788,1.3496086562065301,-2.64404651023315,-5.250298123917296,0.459894810127167
0.3,0.0,0.30000000000000004,1.9991953250116863,8.604965276617682,2.5523279653470827,1.7039881745097454,2.08973952510114,-2.1689500120638194,-4.633873060448014,0.4138006119737395
0.3,0.0,0.30000000000000004,2.57039398930074,8.971386191832666,2.273246466579454,2.407035385129651,2.417686376332849,-1.9447340824713695,-3.731944915580091,0.5715023074066924
0.3,0.0,0.30000000000000004,3.141592653589793,8.617499885471641,2.3053590576880905,2.975148013031885,2.4587854677377337,-1.753633073500568,-2.447255934901721,0.8531054868826008
0.3,0.0,0.5,-3.141592653589793,8.770072499666616,1.264857514859748,3.1066940576046833,3.1373448755068263,-1.2325020658097023,-2.4301393262949684,0.2908521126778871
0.3,0.0,0.5,-2.5703939893007397,8.998679346183236,0.6100530673182448,2.8372699789639015,3.3685744917861804,-1.4661484597521621,-1.9195496568734234,-0.03135334831499129
0.3,0.0,0.5,-1.9991953250116865,9.174697607409147,0.5851060865509121,2.942259066027874,3.3584545878284056,-1.5683170637403514,-1.7516881988654602,-0.006603244359827454
0.3,0.0,0.5,-1.4279966607226333,9.265602295837295,-0.04647856174932588,2.843079439172702,3.9714279178751433,-2.0136899146121063,-1.1512504350124293,-0.11461938041940178
0.3,0.0,0.5,-0.8567979964335799,9.416131259042444,-0.046532132511218315,2.9942708944615166,4.004306121189622,-2.1482990593642626,-1.0295266758045332,-0.13172443797193437
0.3,0.0,0.5,-0.2855993321445265,9.381361428602753,-0.2564410606467629,3.105102109737372,4.21123027190839,-2.8445262355228573,-0.7778701605984392,-0.5947222685278956
0.3,0.0,0.5,0.2855993321445265,9.555349262014785,-0.2465351888210272,3.288326108505278,4.22843524200371,-2.9884249611647764,-0.735959003787518,-0.6290536106781196
0.3,0.0,0.5,0.8567979964335799,9.372073627587747,-0.20165941887763877,3.472219493576722,4.141608167106426,-3.9285338287082765,-0.8917900082942011,-1.2841463336966676
0.3,0.0,0.5,1.4279966607226333,9.535422877148184,-0.21810275653334882,3.6369686681757587,4.100419610907536,-4.07194302880773,-0.9819013813057699,-1.306899881844356
0.3,0.0,0.5,1.9991953250116863,9.532683425199153,0.2305928924157006,3.6529470318970856,3.697839436979148,-4.505426988368481,-1.5279068565556335,-1.5638282128082994
0.3,0.0,0.5,2.57039398930074,9.68293756739586,0.24139890444827206,3.7887880346622023,3.6925229093679004,-4.622782166207922,-1.6750322412506944,-1.5640399883738842
0.3,0.0,0.5,3.141592653589793,9.921342587794397,1.193119584873386,3.1892395142736434,3.084099498240563,-5.32775561280178,-2.495942655117081,-1.5952671492816497
0.3,0.14999999999999997,0.1,-3.141592653589793,9.49850985146484,2.8189726310286196,2.2794631063213555,1.657837693051786,-5.04924403864541,-2.197127568659997,-2.216770863146583
0.3,0.14999999999999997,0.1,-2.5703939893007397,9.886108443216635,2.705270523357418,2.7900475742381157,1.960163031705063,-4.85063904507862,-2.9217892332069564,-2.373088819971169
0.3,0.14999999999999997,0.1,-1.9991953250116865,9.79864981673529,2.498495231114289,3.336317911508988,1.9802124369202592,-4.43678539184984,-4.110672703512072,-2.6423943547492517
0.3,0.14999999999999997,0.1,-1.4279966607226333,9.971041857483096,2.4881824267782178,3.24943314616017,1.9782756490445992,-4.514520706377827,-4.298936563159727,-2.6438371966255514
0.3,0.14999999999999997,0.1,-0.8567979964335799,9.92482415870119,3.420310816739267,3.9455318768830336,1.3854473780375773,-4.895529159814976,-5.712616652268447,-2.351425221236435
0.3,0.14999999999999997,0.1,-0.2855993321445265,10.065189822304818,3.4383472132682646,3.8007172225221413,1.3401824523021673,-4.885041087128576,-5.894342278397782,-2.355457382592185
0.3,0.14999999999999997,0.1,0.2855993321445265,9.822819836375013,3.8422363759001557,3.4627403757027153,0.8992223521543914,-4.972244476434786,-6.419838402037318,-2.4252031816744237
0.3,0.14999999999999997,0.1,0.8567979964335799,10.00007757665406,3.9033941576410696,3.428383715487154,0.7007502635038643,-4.66698171228374,-6.765256329579427,-2.0972909919359157
0.3,0.14999999999999997,0.1,1.4279966607226333,10.158171751313033,3.849164400202631,3.265140271708308,0.7832001644148385,-4.7090355568176765,-7.0686508859186885,-2.2525213857530813
0.3,0.14999999999999997,0.1,1.9991953250116863,10.33511914564692,3.843642345800756,3.1479171368776133,0.7786722306260729,-4.686690492893712,-7.276986815776501,-2.2765296225102127
0.3,0.14999999999999997,0.1,2.57039398930074,10.396770205851087,3.387962309874098,3.0249440246667514,1.3631446777790737,-4.687212024328372,-7.767423421329543,-2.4080221028399453
0.3,0.14999999999999997,0.1,3.141592653589793,10.542093451800579,3.3579133229776232,2.882559404231367,1.3890888694384012,-4.659442387726795,-7.951358867487165,-2.4029900775873703
0.3,0.14999999999999997,0.30000000000000004,-3.141592653589793,10.398276671360822,3.6025887475333027,3.018140676117269,2.0575413010884205,-4.280170103159872,-8.091115808828997,-3.3540868623698956
0.3,0.14999999999999997,0.30000000000000004,-2.5703939893007397,10.14050550555635,3.2812103084766893,3.134289141551192,2.3601254369572655,-3.3469949608116334,-8.491671423046245,-3.8173429281825197
0.3,0.14999999999999997,0.30000000000000004,-1.9991953250116865,9.501132900321329,3.70545420672604,3.4350548279948176,1.9032937213563061,-1.8647826882534737,-7.9000406874520674,-4.6485972891032015
0.3,0.14999999999999997,0.30000000000000004,-1.4279966607226333,9.521125998245253,3.9123146719795177,3.384340703876849,1.5241198760073655,-1.550422853495246,-7.576791968676651,-4.781535917578782
0.3,0.14999999999999997,0.30000000000000004,-0.8567979964335799,9.69520073445643,3.9245512026758975,3.2883794419421326,1.4592012234261675,-1.3831575106667118,-7.444878541364217,-4.7865661840257925
0.3,0.14999999999999997,0.30000000000000004,-0.2855993321445265,9.759986330704011,4.195553895489258,3.221829606920402,1.030198840414085,-0.9689073662016485,-7.009806872263392,-4.6857755674004595
0.3,0.14999999999999997,0.30000000000000004,0.2855993321445265,9.980113849756663,4.175333902190876,3.132719094071666,0.9739191126716368,-0.8185568978785827,-6.860985950892081,-4.681261544233358
0.3,0.14999999999999997,0.30000000000000004,0.8567979964335799,9.625352234517631,4.429081152873391,2.159750252158242,1.088724884567674,0.38504066271540066,-6.707779318184656,-4.528779598463408
0.3,0.14999999999999997,0.30000000000000004,1.4279966607226333,9.576971949335558,4.728402101016665,1.6494822084311012,1.3549898473026885,0.7856716127933833,-6.396302264379733,-4.72231141171271
0.3,0.14999999999999997,0.30000000000000004,1.9991953250116863,9.752205385555548,4.724232310157735,1.5976524379351367,1.5602888050574528,0.8058493735903478,-6.282763594065915,-4.7272629008032405
0.3,0.14999999999999997,0.30000000000000004,2.57039398930074,9.222598334222395,5.122162360259481,1.480308706493966,2.112522151472342,0.6191116534092916,-5.516415879884346,-5.1026033987364325
0.3,0.14999999999999997,0.30000000000000004,3.141592653589793,8.421150489624322,5.2520635724149365,1.5752333463594446,2.358065824133627,0.2943870246437706,-4.444228727272729,-5.127713561797057
0.3,0.14999999999999997,0.5,-3.141592653589793,8.3340462022683,4.996206864074511,2.3822836320354424,2.19993538156689,0.835357326255006,-4.5547688931881245,-5.9273878160040745
0.3,0.14999999999999997,0.5,-2.5703939893007397,8.510332561754888,4.954962071339795,2.4173039607561524,2.273436337851273,0.9330829831488553,-4.371565114444102,-5.9364710999730255
0.3,0.14999999999999997,0.5,-1.9991953250116865,8.369824976415611,4.154699164167284,2.2561653757788283,2.112604164827996,1.8354986603707553,-4.0365034833574684,-7.4324109345649685
0.3,0.14999999999999997,0.5,-1.4279966607226333,8.56453663616071,4.147767893427642,2.429371869505096,1.8477495640321444,2.342129922441054,-4.5066081590276115,-7.76285012807909
0.3,0.14999999999999997,0.5,-0.8567979964335799,8.746392259867239,4.123900908729118,2.3709473056967125,1.8910871771282192,2.5192149249200955,-4.620336315120016,-7.80299276921607
0.3,0.14999999999999997,0.5,-0.2855993321445265,9.070690853398796,4.392620378523732,2.4436588115545064,1.20717007218663,2.953664774366655,-5.359017087789248,-7.862137216352126
0.3,0.14999999999999997,0.5,0.2855993321445265,9.272185036376626,4.35044959050617,2.370876816428411,1.2666843484433083,3.1077210204460326,-5.499611395220192,-7.8383726608007835
0.3,0.14999999999999997,0.5,0.8567979964335799,9.562982921892756,4.500582309059708,2.2465118906764046,1.0112387274192811,3.9095798581328274,-5.855268950357303,-7.283996058220942
0.3,0.14999999999999997,0.5,1.4279966607226333,9.793796327942154,4.466369204879089,2.1728334421014184,1.1775098166788398,4.037523800041856,-5.867652538762133,-7.259472541656819
0.3,0.14999999999999997,0.5,1.9991953250116863,9.773091743195318,4.314662250272332,2.2546106508190236,1.5960465884672719,4.795879114788704,-5.567650112327265,-6.637822529946779
0.3,0.14999999999999997,0.5,2.57039398930074,9.964385288201889,4.306230450874347,2.2209765821047385,1.7711694175054578,4.947100618262339,-5.494510389805086,-6.630793312423954
0.3,0.14999999999999997,0.5,3.141592653589793,9.731252173311372,3.8498285153251017,2.6746266604449973,2.2106289573565774,5.644886493262859,-4.673138788663794,-6.680861039508464
0.3,0.3,0.1,-3.141592653589793,9.68812633852092,2.8284740630313165,2.4529680286573616,1.7482395475075458,4.466806192067314,-4.084150228101932,-5.43056656570242
0.3,0.3,0.1,-2.5703939893007397,9.691222705346826,2.8706768236509506,2.8554883597317984,1.8360023616160315,4.338534769857056,-3.1120997267716763,-5.214431911847322
0.3,0.3,0.1,-1.9991953250116865,9.584483530118852,3.1712815035171484,3.0232632577626655,1.5525298031351826,4.706210734734022,-2.277159157071689,-5.497552289814794
0.3,0.3,0.1,-1.4279966607226333,9.589817814535964,3.552659436133501,2.984252928429194,1.1879945358082618,4.771022436954976,-1.738911951128704,-5.488353941213412
0.3,0.3,0.1,-0.8567979964335799,9.730451323747122,3.5854936348573,2.857777099045744,1.176000429266802,4.810708681104391,-1.5387132250603488,-5.478022864851696
0.3,0.3,0.1,-0.2855993321445265,9.901254019641708,4.124958799404812,2.7168514776613026,0.3584329353841039,4.881472868073997,-0.9370804172583147,-5.831643339130056
0.3,0.3,0.1,0.2855993321445265,10.104919432110227,4.222375120652559,2.491709789080267,0.13422411183914992,4.707410243372627,-0.605458466248781,-6.225019261791685
0.3,0.3,0.1,0.8567979964335799,10.145253668531096,4.180770662373364,2.0257614885856317,0.22536340017307832,4.3677765046757004,-0.4299955948983951,-6.888561396698008
0.3,0.3,0.1,1.4279966607226333,10.225579403611075,4.281902034952416,1.324838904640366,0.17358356735033986,4.070059737619573,-0.6288330077740559,-7.7837145919097335
0.3,0.3,0.1,1.9991953250116863,10.247422547163739,4.339105122051626,1.1289497563160364,0.4398644665094453,3.9015334247010682,-0.8585857680536759,-7.933281295276158
0.3,0.3,0.1,2.57039398930074,10.395786708966678,4.34041096495561,1.0503154427326602,0.5936106522564909,3.803230278144506,-1.0145635774977662,-7.942214939334743
0.3,0.3,0.1,3.141592653589793,10.109771393596986,4.48241769031065,0.7535077400108838,1.2331320049029633,3.5043219595240678,-1.2868850733687656,-7.764735745885268
0.3,0.3,0.30000000000000004,-3.141592653589793,10.007629941919546,5.0269788386402725,0.9982901804883293,1.5181707345038673,3.7083110247781668,-1.2864835782430524,-8.108301533263155
0.3,0.3,0.30000000000000004,-2.5703939893007397,10.14696588089113,5.056111458367296,1.0229472279584353,1.6658721573277488,3.585059212636943,-1.444575705328468,-8.10435034125606
0.3,0.3,0.30000000000000004,-1.9991953250116865,9.112687873668042,5.011719845400136,0.910787978137501,1.9691258065081085,2.192687432858264,-2.3448605780238116,-7.4987947054830455
0.3,0.3,0.30000000000000004,-1.4279966607226333,9.2321127073642,5.1728846726396425,0.6465478039314213,1.4541820306512072,1.1813531856325405,-1.9984199103898843,-6.321445638123768
